,RegionName,CountyName,Date,Index
299,30126,Cobb County,2021-12-31,1988.580931968902
424,30126,Cobb County,2022-01-31,1988.197254696297
549,30126,Cobb County,2022-02-28,
674,30126,Cobb County,2022-03-31,2021.967811165449
799,30126,Cobb County,2022-04-30,2072.01222603404
924,30126,Cobb County,2022-05-31,2084.157862733066
1049,30126,Cobb County,2022-06-30,2094.6531774021305
1174,30126,Cobb County,2022-07-31,2093.0673192562167
1299,30126,Cobb County,2022-08-31,2106.6096410279138
1424,30126,Cobb County,2022-09-30,2116.2539391825107
1549,30126,Cobb County,2022-10-31,2121.5550384857606
1674,30126,Cobb County,2022-11-30,2124.4002655106697
1799,30126,Cobb County,2022-12-31,2130.5893994037797
1924,30126,Cobb County,2023-01-31,2167.109799349858
2049,30126,Cobb County,2023-02-28,2197.5582235903244
2174,30126,Cobb County,2023-03-31,2209.491189660829
2299,30126,Cobb County,2023-04-30,2178.705683920336
2424,30126,Cobb County,2023-05-31,2188.4712294930223
2549,30126,Cobb County,2023-06-30,2194.7019722305517
2674,30126,Cobb County,2023-07-31,2220.6123866663975
2799,30126,Cobb County,2023-08-31,2207.1697609521784
2924,30126,Cobb County,2023-09-30,2204.9680134680134
8,30127,Cobb County,2021-10-31,1798.845031385015
133,30127,Cobb County,2021-11-30,1843.4573577709184
258,30127,Cobb County,2021-12-31,1857.4224909815332
383,30127,Cobb County,2022-01-31,1894.7460501879384
508,30127,Cobb County,2022-02-28,1887.8499725957693
633,30127,Cobb County,2022-03-31,1901.5259907128
758,30127,Cobb County,2022-04-30,1899.858762531236
883,30127,Cobb County,2022-05-31,1920.3412343270095
1008,30127,Cobb County,2022-06-30,1941.646594882223
1133,30127,Cobb County,2022-07-31,1967.608565010636
1258,30127,Cobb County,2022-08-31,1985.121310663954
1383,30127,Cobb County,2022-09-30,1994.8147591034824
1508,30127,Cobb County,2022-10-31,2020.4375198140376
1633,30127,Cobb County,2022-11-30,2014.7615327382389
1758,30127,Cobb County,2022-12-31,2024.3919616697376
1883,30127,Cobb County,2023-01-31,2018.3939164623184
2008,30127,Cobb County,2023-02-28,2041.9711776098443
2133,30127,Cobb County,2023-03-31,2056.2378937024946
2258,30127,Cobb County,2023-04-30,2078.026601689961
2383,30127,Cobb County,2023-05-31,2085.356143264773
2508,30127,Cobb County,2023-06-30,2075.957929440239
2633,30127,Cobb County,2023-07-31,2073.5451868453915
2758,30127,Cobb County,2023-08-31,2068.4100244341644
2883,30127,Cobb County,2023-09-30,2084.2457264957266
40,30132,Paulding County,2021-10-31,2005.009859505331
165,30132,Paulding County,2021-11-30,2017.5044104970616
290,30132,Paulding County,2021-12-31,2032.807760664328
415,30132,Paulding County,2022-01-31,2044.0036290790224
540,30132,Paulding County,2022-02-28,2036.6284004540864
665,30132,Paulding County,2022-03-31,2036.8384095004496
790,30132,Paulding County,2022-04-30,2033.559623858936
915,30132,Paulding County,2022-05-31,2047.7360561399105
1040,30132,Paulding County,2022-06-30,2085.800241636474
1165,30132,Paulding County,2022-07-31,2095.2714455601963
1290,30132,Paulding County,2022-08-31,2124.32237168408
1415,30132,Paulding County,2022-09-30,2109.518022041248
1540,30132,Paulding County,2022-10-31,2115.2279939708537
1665,30132,Paulding County,2022-11-30,2126.6964997851414
1790,30132,Paulding County,2022-12-31,2137.289915670533
1915,30132,Paulding County,2023-01-31,2154.9898165887344
2040,30132,Paulding County,2023-02-28,2175.7484582035618
2165,30132,Paulding County,2023-03-31,2193.124653659219
2290,30132,Paulding County,2023-04-30,2205.8680641265228
2415,30132,Paulding County,2023-05-31,2207.715357879013
2540,30132,Paulding County,2023-06-30,2193.816417837634
2665,30132,Paulding County,2023-07-31,2197.371042484686
2790,30132,Paulding County,2023-08-31,2170.3184618404825
2915,30132,Paulding County,2023-09-30,2172.996753246753
48,30134,Douglas County,2021-10-31,1649.5717059164888
173,30134,Douglas County,2021-11-30,1679.3308666872474
298,30134,Douglas County,2021-12-31,1703.829943626288
423,30134,Douglas County,2022-01-31,1707.1693138892874
548,30134,Douglas County,2022-02-28,1699.9934339825863
673,30134,Douglas County,2022-03-31,1721.6592810488785
798,30134,Douglas County,2022-04-30,1748.6909437809634
923,30134,Douglas County,2022-05-31,1761.6796822373442
1048,30134,Douglas County,2022-06-30,1783.2219426987392
1173,30134,Douglas County,2022-07-31,1799.5529290227978
1298,30134,Douglas County,2022-08-31,1828.446874771264
1423,30134,Douglas County,2022-09-30,1844.3764013985704
1548,30134,Douglas County,2022-10-31,1873.0734161965609
1673,30134,Douglas County,2022-11-30,1865.0864133353768
1798,30134,Douglas County,2022-12-31,1870.9676353218551
1923,30134,Douglas County,2023-01-31,1877.451089810511
2048,30134,Douglas County,2023-02-28,1901.8118706839896
2173,30134,Douglas County,2023-03-31,1896.9167830835356
2298,30134,Douglas County,2023-04-30,1892.6002986305857
2423,30134,Douglas County,2023-05-31,1886.958105281206
2548,30134,Douglas County,2023-06-30,1878.1660981896875
2673,30134,Douglas County,2023-07-31,1873.3195584009095
2798,30134,Douglas County,2023-08-31,1863.2963056276851
2923,30134,Douglas County,2023-09-30,1857.3111111111111
15,30135,Douglas County,2021-10-31,1756.800901548885
140,30135,Douglas County,2021-11-30,1770.2182603478095
265,30135,Douglas County,2021-12-31,1778.6793663082558
390,30135,Douglas County,2022-01-31,1783.0939371651295
515,30135,Douglas County,2022-02-28,1797.046464930823
640,30135,Douglas County,2022-03-31,1812.9890620721071
765,30135,Douglas County,2022-04-30,1839.8720034939613
890,30135,Douglas County,2022-05-31,1852.9188386932983
1015,30135,Douglas County,2022-06-30,1875.4959504549304
1140,30135,Douglas County,2022-07-31,1893.9101614266872
1265,30135,Douglas County,2022-08-31,1908.6056403914051
1390,30135,Douglas County,2022-09-30,1937.376899895968
1515,30135,Douglas County,2022-10-31,1933.1730874956384
1640,30135,Douglas County,2022-11-30,1942.7661208228817
1765,30135,Douglas County,2022-12-31,1960.984138801823
1890,30135,Douglas County,2023-01-31,1973.0117117824047
2015,30135,Douglas County,2023-02-28,1976.523032354924
2140,30135,Douglas County,2023-03-31,1971.7444250318508
2265,30135,Douglas County,2023-04-30,1960.2945396272205
2390,30135,Douglas County,2023-05-31,1960.3665147055897
2515,30135,Douglas County,2023-06-30,1950.8341405459148
2640,30135,Douglas County,2023-07-31,1949.7940268949264
2765,30135,Douglas County,2023-08-31,1938.0475320369965
2890,30135,Douglas County,2023-09-30,1900.800925925926
93,30141,Paulding County,2021-10-31,1776.2568088245446
218,30141,Paulding County,2021-11-30,1814.218475936568
343,30141,Paulding County,2021-12-31,1839.990276271797
468,30141,Paulding County,2022-01-31,1837.260102330095
593,30141,Paulding County,2022-02-28,1850.3841271804424
718,30141,Paulding County,2022-03-31,1848.7285416450889
843,30141,Paulding County,2022-04-30,1877.9688644076243
968,30141,Paulding County,2022-05-31,1881.512299884147
1093,30141,Paulding County,2022-06-30,1947.883734715244
1218,30141,Paulding County,2022-07-31,1967.1911855788564
1343,30141,Paulding County,2022-08-31,1984.723901590692
1468,30141,Paulding County,2022-09-30,1955.913420817637
1593,30141,Paulding County,2022-10-31,1948.5911684168384
1718,30141,Paulding County,2022-11-30,1943.0663790418168
1843,30141,Paulding County,2022-12-31,1957.2753539861176
1968,30141,Paulding County,2023-01-31,1971.7041969944569
2093,30141,Paulding County,2023-02-28,1986.7245418484224
2218,30141,Paulding County,2023-03-31,2001.1011988413136
2343,30141,Paulding County,2023-04-30,2009.509842582678
2468,30141,Paulding County,2023-05-31,2018.7735672819977
2593,30141,Paulding County,2023-06-30,2005.2424113865268
2718,30141,Paulding County,2023-07-31,2003.694485051796
2843,30141,Paulding County,2023-08-31,2006.595666417696
2968,30141,Paulding County,2023-09-30,2021.2857142857144
19,30144,Cobb County,2021-10-31,1806.9894637570917
144,30144,Cobb County,2021-11-30,1816.3457940753383
269,30144,Cobb County,2021-12-31,1833.722165258774
394,30144,Cobb County,2022-01-31,1830.986099456026
519,30144,Cobb County,2022-02-28,1830.586336939867
644,30144,Cobb County,2022-03-31,1825.648825679404
769,30144,Cobb County,2022-04-30,1838.1440813496608
894,30144,Cobb County,2022-05-31,1872.299792349185
1019,30144,Cobb County,2022-06-30,1894.3825347011027
1144,30144,Cobb County,2022-07-31,1892.8558245334748
1269,30144,Cobb County,2022-08-31,1889.6920419946096
1394,30144,Cobb County,2022-09-30,1883.9597383100631
1519,30144,Cobb County,2022-10-31,1886.0598373387625
1644,30144,Cobb County,2022-11-30,1891.1791248816264
1769,30144,Cobb County,2022-12-31,1900.4947840016175
1894,30144,Cobb County,2023-01-31,1914.8494122682312
2019,30144,Cobb County,2023-02-28,1933.2233753550397
2144,30144,Cobb County,2023-03-31,1939.654771927157
2269,30144,Cobb County,2023-04-30,1933.1683363362356
2394,30144,Cobb County,2023-05-31,1907.428733553263
2519,30144,Cobb County,2023-06-30,1888.2380441976
2644,30144,Cobb County,2023-07-31,1885.5713376224912
2769,30144,Cobb County,2023-08-31,1874.3204310420808
2894,30144,Cobb County,2023-09-30,1865.877104377104
42,30152,Cobb County,2021-10-31,1842.9483062211737
167,30152,Cobb County,2021-11-30,1858.0063083245495
292,30152,Cobb County,2021-12-31,1893.1096279433857
417,30152,Cobb County,2022-01-31,1954.3024211870008
542,30152,Cobb County,2022-02-28,1975.10533394648
667,30152,Cobb County,2022-03-31,2001.0852221058733
792,30152,Cobb County,2022-04-30,1983.395699047308
917,30152,Cobb County,2022-05-31,2002.24155773852
1042,30152,Cobb County,2022-06-30,2016.666056303575
1167,30152,Cobb County,2022-07-31,2034.4101331456104
1292,30152,Cobb County,2022-08-31,2022.4050003266836
1417,30152,Cobb County,2022-09-30,2044.6141616833825
1542,30152,Cobb County,2022-10-31,2058.9344417395473
1667,30152,Cobb County,2022-11-30,2069.4387134021554
1792,30152,Cobb County,2022-12-31,2066.6151506854035
1917,30152,Cobb County,2023-01-31,2047.3811079622888
2042,30152,Cobb County,2023-02-28,2052.304424406426
2167,30152,Cobb County,2023-03-31,2048.987531158596
2292,30152,Cobb County,2023-04-30,2074.3542491034423
2417,30152,Cobb County,2023-05-31,2078.160418208281
2542,30152,Cobb County,2023-06-30,2071.6979762072506
2667,30152,Cobb County,2023-07-31,2054.180209153606
2792,30152,Cobb County,2023-08-31,2059.0260872967906
2917,30152,Cobb County,2023-09-30,2055.3856209150326
38,30157,Paulding County,2021-10-31,1816.682139129769
163,30157,Paulding County,2021-11-30,1843.152493269759
288,30157,Paulding County,2021-12-31,1857.1390468328268
413,30157,Paulding County,2022-01-31,1900.4253156291336
538,30157,Paulding County,2022-02-28,1915.9540723978132
663,30157,Paulding County,2022-03-31,1927.30301633504
788,30157,Paulding County,2022-04-30,1915.840323306652
913,30157,Paulding County,2022-05-31,1937.8622114833936
1038,30157,Paulding County,2022-06-30,1942.221161391231
1163,30157,Paulding County,2022-07-31,1951.086707437825
1288,30157,Paulding County,2022-08-31,1984.4221012548703
1413,30157,Paulding County,2022-09-30,2007.1279883990485
1538,30157,Paulding County,2022-10-31,2029.9017846074073
1663,30157,Paulding County,2022-11-30,2032.1023793698776
1788,30157,Paulding County,2022-12-31,2052.6283234608127
1913,30157,Paulding County,2023-01-31,2059.3184573890812
2038,30157,Paulding County,2023-02-28,2064.1263768899043
2163,30157,Paulding County,2023-03-31,2058.4565923468317
2288,30157,Paulding County,2023-04-30,2066.9234304995193
2413,30157,Paulding County,2023-05-31,2062.6286167645917
2538,30157,Paulding County,2023-06-30,2065.5037441296836
2663,30157,Paulding County,2023-07-31,2058.0239763318204
2788,30157,Paulding County,2023-08-31,2036.0993172383364
2913,30157,Paulding County,2023-09-30,2017.422105672106
103,30168,Cobb County,2021-10-31,1565.6722547918364
228,30168,Cobb County,2021-11-30,1603.5396276334272
353,30168,Cobb County,2021-12-31,1639.0338170863856
478,30168,Cobb County,2022-01-31,1655.767241054094
603,30168,Cobb County,2022-02-28,1684.5703314656164
728,30168,Cobb County,2022-03-31,1679.0282999721169
853,30168,Cobb County,2022-04-30,1678.9488381311191
978,30168,Cobb County,2022-05-31,1689.325422960558
1103,30168,Cobb County,2022-06-30,1753.881049699781
1228,30168,Cobb County,2022-07-31,1790.881954170036
1353,30168,Cobb County,2022-08-31,1827.321881761291
1478,30168,Cobb County,2022-09-30,1815.3130342434815
1603,30168,Cobb County,2022-10-31,1834.587110551247
1728,30168,Cobb County,2022-11-30,1842.2177661825797
1853,30168,Cobb County,2022-12-31,1855.0947871302603
1978,30168,Cobb County,2023-01-31,1857.066069485149
2103,30168,Cobb County,2023-02-28,1854.246358452397
2228,30168,Cobb County,2023-03-31,1877.6683372107289
2353,30168,Cobb County,2023-04-30,1908.7022351209569
2478,30168,Cobb County,2023-05-31,1923.1755113157449
2603,30168,Cobb County,2023-06-30,1885.7089765612889
2728,30168,Cobb County,2023-07-31,1878.6091943970464
2853,30168,Cobb County,2023-08-31,1879.1950414949845
2978,30168,Cobb County,2023-09-30,1904.857142857143
16,30188,Cherokee County,2021-10-31,2046.2834309051627
141,30188,Cherokee County,2021-11-30,2082.60403679844
266,30188,Cherokee County,2021-12-31,2113.995750993327
391,30188,Cherokee County,2022-01-31,2145.6159421936295
516,30188,Cherokee County,2022-02-28,2178.300195356642
641,30188,Cherokee County,2022-03-31,2195.0366794301767
766,30188,Cherokee County,2022-04-30,2211.333933333121
891,30188,Cherokee County,2022-05-31,2212.4144770648977
1016,30188,Cherokee County,2022-06-30,2234.4156977294892
1141,30188,Cherokee County,2022-07-31,2245.672735395028
1266,30188,Cherokee County,2022-08-31,2275.7780423546956
1391,30188,Cherokee County,2022-09-30,2254.9726500680176
1516,30188,Cherokee County,2022-10-31,2248.0088970846464
1641,30188,Cherokee County,2022-11-30,2241.630352781657
1766,30188,Cherokee County,2022-12-31,2247.376719652801
1891,30188,Cherokee County,2023-01-31,2245.9205047289815
2016,30188,Cherokee County,2023-02-28,2237.621937314182
2141,30188,Cherokee County,2023-03-31,2246.6061864852813
2266,30188,Cherokee County,2023-04-30,2244.699066417928
2391,30188,Cherokee County,2023-05-31,2248.5063224390688
2516,30188,Cherokee County,2023-06-30,2230.2496564787994
2641,30188,Cherokee County,2023-07-31,2225.7444160916148
2766,30188,Cherokee County,2023-08-31,2216.3086389284363
2891,30188,Cherokee County,2023-09-30,2233.7791666666667
50,30189,Cherokee County,2021-10-31,1956.8074301483368
175,30189,Cherokee County,2021-11-30,1984.4921023391737
300,30189,Cherokee County,2021-12-31,1984.9399291478328
425,30189,Cherokee County,2022-01-31,1978.7508106687249
550,30189,Cherokee County,2022-02-28,1977.1276826922824
675,30189,Cherokee County,2022-03-31,2001.88712586412
800,30189,Cherokee County,2022-04-30,1999.6749002294544
925,30189,Cherokee County,2022-05-31,2017.1471878232028
1050,30189,Cherokee County,2022-06-30,2041.448346585349
1175,30189,Cherokee County,2022-07-31,2061.102311810399
1300,30189,Cherokee County,2022-08-31,2050.693615011691
1425,30189,Cherokee County,2022-09-30,2035.0842446959332
1550,30189,Cherokee County,2022-10-31,2023.387725238888
1675,30189,Cherokee County,2022-11-30,2034.8105468207448
1800,30189,Cherokee County,2022-12-31,2046.6037333858255
1925,30189,Cherokee County,2023-01-31,2050.062067345494
2050,30189,Cherokee County,2023-02-28,2060.8052953614542
2175,30189,Cherokee County,2023-03-31,2062.4085190855253
2300,30189,Cherokee County,2023-04-30,2078.605660880368
2425,30189,Cherokee County,2023-05-31,2078.314136999406
2550,30189,Cherokee County,2023-06-30,2065.9359579551956
2675,30189,Cherokee County,2023-07-31,2060.649830697664
2800,30189,Cherokee County,2023-08-31,2070.9712480217804
2925,30189,Cherokee County,2023-09-30,2077.078787878788
45,30213,Fulton County,2021-10-31,1968.4430732428057
170,30213,Fulton County,2021-11-30,1987.7717456450691
295,30213,Fulton County,2021-12-31,1991.2699987856329
420,30213,Fulton County,2022-01-31,2019.454824210282
545,30213,Fulton County,2022-02-28,2041.2943144090768
670,30213,Fulton County,2022-03-31,2075.7015497436964
795,30213,Fulton County,2022-04-30,2082.2496313933416
920,30213,Fulton County,2022-05-31,2124.078517918375
1045,30213,Fulton County,2022-06-30,2113.941639744179
1170,30213,Fulton County,2022-07-31,2147.347964074872
1295,30213,Fulton County,2022-08-31,2155.1887486412284
1420,30213,Fulton County,2022-09-30,2203.2931445720656
1545,30213,Fulton County,2022-10-31,2195.9894209843515
1670,30213,Fulton County,2022-11-30,2210.530382771813
1795,30213,Fulton County,2022-12-31,2226.507606601778
1920,30213,Fulton County,2023-01-31,2230.4875853492645
2045,30213,Fulton County,2023-02-28,2239.4867962226476
2170,30213,Fulton County,2023-03-31,2236.6395864493793
2295,30213,Fulton County,2023-04-30,2249.193509375374
2420,30213,Fulton County,2023-05-31,2230.147401088788
2545,30213,Fulton County,2023-06-30,2228.45643489456
2670,30213,Fulton County,2023-07-31,2213.5659364570447
2795,30213,Fulton County,2023-08-31,2209.3284576535775
2920,30213,Fulton County,2023-09-30,2177.9676434676435
86,30214,Fayette County,2021-10-31,
211,30214,Fayette County,2021-11-30,1838.4995946738445
336,30214,Fayette County,2021-12-31,1849.8940469986037
461,30214,Fayette County,2022-01-31,1858.9042392703452
586,30214,Fayette County,2022-02-28,1861.8896163330771
711,30214,Fayette County,2022-03-31,1874.29287984711
836,30214,Fayette County,2022-04-30,1891.209448426663
961,30214,Fayette County,2022-05-31,1906.456613987039
1086,30214,Fayette County,2022-06-30,1903.53316057808
1211,30214,Fayette County,2022-07-31,1890.6976100956256
1336,30214,Fayette County,2022-08-31,1884.7581665763623
1461,30214,Fayette County,2022-09-30,1914.653054721549
1586,30214,Fayette County,2022-10-31,1931.5376647040491
1711,30214,Fayette County,2022-11-30,1930.953617233179
1836,30214,Fayette County,2022-12-31,1931.2411215566524
1961,30214,Fayette County,2023-01-31,1961.661029497832
2086,30214,Fayette County,2023-02-28,1985.108522586756
2211,30214,Fayette County,2023-03-31,2011.5581527959064
2336,30214,Fayette County,2023-04-30,2000.3893948178695
2461,30214,Fayette County,2023-05-31,2016.1161614742969
2586,30214,Fayette County,2023-06-30,2015.343228757057
2711,30214,Fayette County,2023-07-31,2021.3720028972275
2836,30214,Fayette County,2023-08-31,2010.6547848318637
2961,30214,Fayette County,2023-09-30,1998.3015873015872
60,30215,Fayette County,2021-10-31,1863.3814028649165
185,30215,Fayette County,2021-11-30,1882.508555123848
310,30215,Fayette County,2021-12-31,1899.2717206038228
435,30215,Fayette County,2022-01-31,1894.5638469587104
560,30215,Fayette County,2022-02-28,2002.323245625994
685,30215,Fayette County,2022-03-31,2065.4656132856453
810,30215,Fayette County,2022-04-30,2084.003227046241
935,30215,Fayette County,2022-05-31,2000.827017545453
1060,30215,Fayette County,2022-06-30,2001.304767431506
1185,30215,Fayette County,2022-07-31,2020.1738331168883
1310,30215,Fayette County,2022-08-31,2054.1595661313477
1435,30215,Fayette County,2022-09-30,2066.6268820424552
1560,30215,Fayette County,2022-10-31,2080.717752797806
1685,30215,Fayette County,2022-11-30,2094.2630174904143
1810,30215,Fayette County,2022-12-31,2102.990977491819
1935,30215,Fayette County,2023-01-31,2138.2410998427677
2060,30215,Fayette County,2023-02-28,2071.503907388462
2185,30215,Fayette County,2023-03-31,2062.704111076632
2310,30215,Fayette County,2023-04-30,2075.991949471091
2435,30215,Fayette County,2023-05-31,2159.7997184959977
2560,30215,Fayette County,2023-06-30,2179.6162726767966
2685,30215,Fayette County,2023-07-31,2192.361478723776
2810,30215,Fayette County,2023-08-31,2200.606543927774
2935,30215,Fayette County,2023-09-30,2208.2658730158732
37,30228,Henry County,2021-10-31,1855.3698736663723
162,30228,Henry County,2021-11-30,1894.8705955796736
287,30228,Henry County,2021-12-31,1896.9128325103584
412,30228,Henry County,2022-01-31,1886.0908336898312
537,30228,Henry County,2022-02-28,1874.9900555105512
662,30228,Henry County,2022-03-31,1903.8312490462067
787,30228,Henry County,2022-04-30,1905.4482989368985
912,30228,Henry County,2022-05-31,1897.89270368587
1037,30228,Henry County,2022-06-30,1896.6423527305128
1162,30228,Henry County,2022-07-31,1915.9824971514004
1287,30228,Henry County,2022-08-31,1937.3932145511728
1412,30228,Henry County,2022-09-30,1955.7361439008432
1537,30228,Henry County,2022-10-31,1969.7680232730609
1662,30228,Henry County,2022-11-30,1968.2944439581076
1787,30228,Henry County,2022-12-31,1993.3865020853243
1912,30228,Henry County,2023-01-31,2012.48769191451
2037,30228,Henry County,2023-02-28,2045.7652235080068
2162,30228,Henry County,2023-03-31,2032.546996970379
2287,30228,Henry County,2023-04-30,2058.310594719595
2412,30228,Henry County,2023-05-31,2069.263654707342
2537,30228,Henry County,2023-06-30,2083.5429564913857
2662,30228,Henry County,2023-07-31,2067.7837655415947
2787,30228,Henry County,2023-08-31,2056.92893409645
2912,30228,Henry County,2023-09-30,2052.212292609351
31,30236,Clayton County,2021-10-31,1587.6172543574116
156,30236,Clayton County,2021-11-30,1625.478273029037
281,30236,Clayton County,2021-12-31,1637.8653489398023
406,30236,Clayton County,2022-01-31,1651.9769534032157
531,30236,Clayton County,2022-02-28,1651.9615927852965
656,30236,Clayton County,2022-03-31,1681.716605400249
781,30236,Clayton County,2022-04-30,1701.8107400638878
906,30236,Clayton County,2022-05-31,1710.3220172374834
1031,30236,Clayton County,2022-06-30,1706.7133321559895
1156,30236,Clayton County,2022-07-31,1736.8864797507674
1281,30236,Clayton County,2022-08-31,1769.8818251946884
1406,30236,Clayton County,2022-09-30,1794.1452560162727
1531,30236,Clayton County,2022-10-31,1831.288728453097
1656,30236,Clayton County,2022-11-30,1836.2351200366936
1781,30236,Clayton County,2022-12-31,1875.510804709014
1906,30236,Clayton County,2023-01-31,1880.3047708443453
2031,30236,Clayton County,2023-02-28,1904.5077933531409
2156,30236,Clayton County,2023-03-31,1880.7297344998417
2281,30236,Clayton County,2023-04-30,1892.3706705496252
2406,30236,Clayton County,2023-05-31,1889.7316274223951
2531,30236,Clayton County,2023-06-30,1893.9775835707403
2656,30236,Clayton County,2023-07-31,1887.914607801648
2781,30236,Clayton County,2023-08-31,1883.511705981736
2906,30236,Clayton County,2023-09-30,1889.4171245421248
56,30238,Clayton County,2021-10-31,1553.2874021893729
181,30238,Clayton County,2021-11-30,1567.2867142033715
306,30238,Clayton County,2021-12-31,1567.2416869356623
431,30238,Clayton County,2022-01-31,1595.953872519964
556,30238,Clayton County,2022-02-28,1602.4974179438834
681,30238,Clayton County,2022-03-31,1633.4106918942832
806,30238,Clayton County,2022-04-30,1631.918083149338
931,30238,Clayton County,2022-05-31,1650.6592688690992
1056,30238,Clayton County,2022-06-30,1686.1958514964772
1181,30238,Clayton County,2022-07-31,1703.973596445109
1306,30238,Clayton County,2022-08-31,1696.6110668108777
1431,30238,Clayton County,2022-09-30,1683.5533872304384
1556,30238,Clayton County,2022-10-31,1712.137401547986
1681,30238,Clayton County,2022-11-30,1726.5654202270598
1806,30238,Clayton County,2022-12-31,1763.2391035296382
1931,30238,Clayton County,2023-01-31,1752.2477188347975
2056,30238,Clayton County,2023-02-28,1763.7457499364132
2181,30238,Clayton County,2023-03-31,1751.6928890666352
2306,30238,Clayton County,2023-04-30,1758.499105071274
2431,30238,Clayton County,2023-05-31,1753.7173529812696
2556,30238,Clayton County,2023-06-30,1736.1475829098524
2681,30238,Clayton County,2023-07-31,1738.6324037383397
2806,30238,Clayton County,2023-08-31,1740.6080168641922
2931,30238,Clayton County,2023-09-30,1753.5863095238094
78,30248,Henry County,2021-10-31,1935.2111995951336
203,30248,Henry County,2021-11-30,1986.2748794567729
328,30248,Henry County,2021-12-31,1994.131793625385
453,30248,Henry County,2022-01-31,2024.152855040266
578,30248,Henry County,2022-02-28,2032.969394925961
703,30248,Henry County,2022-03-31,2055.367274464385
828,30248,Henry County,2022-04-30,2043.674851356632
953,30248,Henry County,2022-05-31,2035.2051054768824
1078,30248,Henry County,2022-06-30,2054.251623898707
1203,30248,Henry County,2022-07-31,2107.189338510362
1328,30248,Henry County,2022-08-31,2133.9397608732443
1453,30248,Henry County,2022-09-30,2137.5533060887565
1578,30248,Henry County,2022-10-31,2130.677982491774
1703,30248,Henry County,2022-11-30,2122.4879888472437
1828,30248,Henry County,2022-12-31,2136.0645513121444
1953,30248,Henry County,2023-01-31,2140.430587106974
2078,30248,Henry County,2023-02-28,2158.0212630183
2203,30248,Henry County,2023-03-31,2152.221551032221
2328,30248,Henry County,2023-04-30,2171.6978982857772
2453,30248,Henry County,2023-05-31,2185.3986930032174
2578,30248,Henry County,2023-06-30,2189.170759557763
2703,30248,Henry County,2023-07-31,2157.227049987247
2828,30248,Henry County,2023-08-31,2141.9531996169662
2953,30248,Henry County,2023-09-30,2140.662962962963
32,30252,Henry County,2021-10-31,1988.943563692589
157,30252,Henry County,2021-11-30,2006.9975850102344
282,30252,Henry County,2021-12-31,2015.726721821622
407,30252,Henry County,2022-01-31,2034.6555902089367
532,30252,Henry County,2022-02-28,2025.415532497716
657,30252,Henry County,2022-03-31,2032.3767297806796
782,30252,Henry County,2022-04-30,2027.6549702126208
907,30252,Henry County,2022-05-31,2029.391936419165
1032,30252,Henry County,2022-06-30,2033.7208953251345
1157,30252,Henry County,2022-07-31,2084.736485377808
1282,30252,Henry County,2022-08-31,2121.502279048261
1407,30252,Henry County,2022-09-30,2139.3630320424672
1532,30252,Henry County,2022-10-31,2126.372214718999
1657,30252,Henry County,2022-11-30,2147.3619011174824
1782,30252,Henry County,2022-12-31,2160.4465992671185
1907,30252,Henry County,2023-01-31,2173.2643715123977
2032,30252,Henry County,2023-02-28,2184.834326094537
2157,30252,Henry County,2023-03-31,2207.6223613117413
2282,30252,Henry County,2023-04-30,2225.491805915116
2407,30252,Henry County,2023-05-31,2221.5609988798674
2532,30252,Henry County,2023-06-30,2218.7993442529832
2657,30252,Henry County,2023-07-31,2182.2031821160112
2782,30252,Henry County,2023-08-31,2153.160105700264
2907,30252,Henry County,2023-09-30,2125.5857142857144
22,30253,Henry County,2021-10-31,1917.6652241560391
147,30253,Henry County,2021-11-30,1915.303521304892
272,30253,Henry County,2021-12-31,1893.6823438397523
397,30253,Henry County,2022-01-31,1894.6724593344904
522,30253,Henry County,2022-02-28,1924.4228495864936
647,30253,Henry County,2022-03-31,1952.090502354573
772,30253,Henry County,2022-04-30,1962.408512301384
897,30253,Henry County,2022-05-31,1958.3968380911697
1022,30253,Henry County,2022-06-30,1964.9178175530255
1147,30253,Henry County,2022-07-31,2003.2883258198535
1272,30253,Henry County,2022-08-31,2006.1146490115057
1397,30253,Henry County,2022-09-30,2006.564485462892
1522,30253,Henry County,2022-10-31,1996.708203035164
1647,30253,Henry County,2022-11-30,2020.3144480803503
1772,30253,Henry County,2022-12-31,2055.684488039248
1897,30253,Henry County,2023-01-31,2081.20738708445
2022,30253,Henry County,2023-02-28,2073.224421437406
2147,30253,Henry County,2023-03-31,2060.375587896263
2272,30253,Henry County,2023-04-30,2056.6831211126637
2397,30253,Henry County,2023-05-31,2058.7752056483164
2522,30253,Henry County,2023-06-30,2052.2859197962957
2647,30253,Henry County,2023-07-31,2017.1171376677617
2772,30253,Henry County,2023-08-31,2001.796646741163
2897,30253,Henry County,2023-09-30,1982.1387961933012
73,30260,Clayton County,2021-10-31,
198,30260,Clayton County,2021-11-30,
323,30260,Clayton County,2021-12-31,
448,30260,Clayton County,2022-01-31,
573,30260,Clayton County,2022-02-28,
698,30260,Clayton County,2022-03-31,
823,30260,Clayton County,2022-04-30,
948,30260,Clayton County,2022-05-31,1554.193524426883
1073,30260,Clayton County,2022-06-30,1594.147557939429
1198,30260,Clayton County,2022-07-31,1700.7861713479322
1323,30260,Clayton County,2022-08-31,1725.8352652037331
1448,30260,Clayton County,2022-09-30,1719.1945316409958
1573,30260,Clayton County,2022-10-31,1705.3620440913835
1698,30260,Clayton County,2022-11-30,1743.5182789152625
