,RegionName,CountyName,Date,Index
2281,30310,Fulton County,2023-02-28,301842.00509793306
2418,30310,Fulton County,2023-03-31,302326.3306090704
2555,30310,Fulton County,2023-04-30,301745.01038199494
2692,30310,Fulton County,2023-05-31,300610.4160369698
2829,30310,Fulton County,2023-06-30,299010.26083823555
2966,30310,Fulton County,2023-07-31,296864.47015279904
3103,30310,Fulton County,2023-08-31,294716.1665556243
3240,30310,Fulton County,2023-09-30,293350.7285881945
77,30311,Fulton County,2021-10-31,237021.5176186254
214,30311,Fulton County,2021-11-30,237071.63172703548
351,30311,Fulton County,2021-12-31,238835.19736923385
488,30311,Fulton County,2022-01-31,245126.3105883852
625,30311,Fulton County,2022-02-28,254876.2227720663
762,30311,Fulton County,2022-03-31,265853.80605043034
899,30311,Fulton County,2022-04-30,274298.52959179535
1036,30311,Fulton County,2022-05-31,279527.35100679594
1173,30311,Fulton County,2022-06-30,282882.0966838968
1310,30311,Fulton County,2022-07-31,283330.85150454077
1447,30311,Fulton County,2022-08-31,282020.55510118935
1584,30311,Fulton County,2022-09-30,279408.4811924262
1721,30311,Fulton County,2022-10-31,277497.9962060997
1858,30311,Fulton County,2022-11-30,275424.6996629895
1995,30311,Fulton County,2022-12-31,273130.58744358143
2132,30311,Fulton County,2023-01-31,271290.5867860732
2269,30311,Fulton County,2023-02-28,269795.2241929844
2406,30311,Fulton County,2023-03-31,269919.41403283225
2543,30311,Fulton County,2023-04-30,270416.9273978961
2680,30311,Fulton County,2023-05-31,271107.87465088133
2817,30311,Fulton County,2023-06-30,270804.30028728186
2954,30311,Fulton County,2023-07-31,269896.68079435185
3091,30311,Fulton County,2023-08-31,269678.351871519
3228,30311,Fulton County,2023-09-30,269859.3521966539
106,30312,Fulton County,2021-10-31,511733.64387760736
243,30312,Fulton County,2021-11-30,515265.9295428899
380,30312,Fulton County,2021-12-31,519576.8171289498
517,30312,Fulton County,2022-01-31,526555.1168932198
654,30312,Fulton County,2022-02-28,535727.8670176383
791,30312,Fulton County,2022-03-31,546856.2495092003
928,30312,Fulton County,2022-04-30,556668.2706722732
1065,30312,Fulton County,2022-05-31,565455.3663830947
1202,30312,Fulton County,2022-06-30,572442.4313940294
1339,30312,Fulton County,2022-07-31,575575.5980657501
1476,30312,Fulton County,2022-08-31,574486.2157470057
1613,30312,Fulton County,2022-09-30,569650.4792410964
1750,30312,Fulton County,2022-10-31,566108.0433762544
1887,30312,Fulton County,2022-11-30,562887.9089627875
2024,30312,Fulton County,2022-12-31,560360.2068343663
2161,30312,Fulton County,2023-01-31,557580.8931664325
2298,30312,Fulton County,2023-02-28,556182.5213768437
2435,30312,Fulton County,2023-03-31,556178.4482419048
2572,30312,Fulton County,2023-04-30,556684.9933929335
2709,30312,Fulton County,2023-05-31,556946.5919260046
2846,30312,Fulton County,2023-06-30,557275.972395846
2983,30312,Fulton County,2023-07-31,557933.155394277
3120,30312,Fulton County,2023-08-31,559052.304109646
3257,30312,Fulton County,2023-09-30,560479.6068506276
125,30313,Fulton County,2021-10-31,489934.7306185994
262,30313,Fulton County,2021-11-30,494148.5117537168
399,30313,Fulton County,2021-12-31,497577.34031346306
536,30313,Fulton County,2022-01-31,500896.8831716627
673,30313,Fulton County,2022-02-28,504885.8541350931
810,30313,Fulton County,2022-03-31,509829.925088006
947,30313,Fulton County,2022-04-30,514280.942788529
1084,30313,Fulton County,2022-05-31,518439.43944451306
1221,30313,Fulton County,2022-06-30,521750.3395164196
1358,30313,Fulton County,2022-07-31,522575.73033828026
1495,30313,Fulton County,2022-08-31,520944.8404843584
1632,30313,Fulton County,2022-09-30,517360.9724538229
1769,30313,Fulton County,2022-10-31,515266.8481677235
1906,30313,Fulton County,2022-11-30,513037.92903450114
2043,30313,Fulton County,2022-12-31,511061.7574022132
2180,30313,Fulton County,2023-01-31,509285.3053003508
2317,30313,Fulton County,2023-02-28,508047.17665302055
2454,30313,Fulton County,2023-03-31,506765.25475777703
2591,30313,Fulton County,2023-04-30,504904.74792903784
2728,30313,Fulton County,2023-05-31,503687.7685735005
2865,30313,Fulton County,2023-06-30,503488.40987215727
3002,30313,Fulton County,2023-07-31,504352.7929912673
3139,30313,Fulton County,2023-08-31,506234.8924253985
3276,30313,Fulton County,2023-09-30,507717.3155914967
110,30314,Fulton County,2021-10-31,229298.23170562251
247,30314,Fulton County,2021-11-30,230471.5798397557
384,30314,Fulton County,2021-12-31,232107.86851502184
521,30314,Fulton County,2022-01-31,237011.5317757052
658,30314,Fulton County,2022-02-28,244530.87216127745
795,30314,Fulton County,2022-03-31,252618.0353632758
932,30314,Fulton County,2022-04-30,257684.4884372571
1069,30314,Fulton County,2022-05-31,261152.7646027872
1206,30314,Fulton County,2022-06-30,264568.77097629936
1343,30314,Fulton County,2022-07-31,265833.2876828737
1480,30314,Fulton County,2022-08-31,264392.8611393
1617,30314,Fulton County,2022-09-30,261472.1081188737
1754,30314,Fulton County,2022-10-31,259452.38018179892
1891,30314,Fulton County,2022-11-30,257541.1464394499
2028,30314,Fulton County,2022-12-31,254916.3623351654
2165,30314,Fulton County,2023-01-31,252438.98389266408
2302,30314,Fulton County,2023-02-28,249508.7327911296
2439,30314,Fulton County,2023-03-31,247794.6072763403
2576,30314,Fulton County,2023-04-30,246483.579452798
2713,30314,Fulton County,2023-05-31,246572.5448442041
2850,30314,Fulton County,2023-06-30,246547.60800420408
2987,30314,Fulton County,2023-07-31,246093.38740256103
3124,30314,Fulton County,2023-08-31,245533.62407746995
3261,30314,Fulton County,2023-09-30,245623.58299235665
67,30315,Fulton County,2021-10-31,235203.4195742763
204,30315,Fulton County,2021-11-30,237053.397669128
341,30315,Fulton County,2021-12-31,239125.6665293729
478,30315,Fulton County,2022-01-31,243845.987357076
615,30315,Fulton County,2022-02-28,251273.9406175773
752,30315,Fulton County,2022-03-31,258969.2420270575
889,30315,Fulton County,2022-04-30,264280.44351664366
1026,30315,Fulton County,2022-05-31,267898.4295292299
1163,30315,Fulton County,2022-06-30,271326.27316523023
1300,30315,Fulton County,2022-07-31,272658.3341771393
1437,30315,Fulton County,2022-08-31,271575.9657958087
1574,30315,Fulton County,2022-09-30,268645.9392331336
1711,30315,Fulton County,2022-10-31,266734.0785211919
1848,30315,Fulton County,2022-11-30,265162.59560642805
1985,30315,Fulton County,2022-12-31,264204.8226498086
2122,30315,Fulton County,2023-01-31,263500.0299659464
2259,30315,Fulton County,2023-02-28,262721.976555815
2396,30315,Fulton County,2023-03-31,261869.7169232031
2533,30315,Fulton County,2023-04-30,260470.79028678895
2670,30315,Fulton County,2023-05-31,259158.7162912651
2807,30315,Fulton County,2023-06-30,257626.1119315457
2944,30315,Fulton County,2023-07-31,256055.9532754
3081,30315,Fulton County,2023-08-31,255043.85153347356
3218,30315,Fulton County,2023-09-30,254634.94947958516
70,30316,Dekalb County,2021-10-31,374804.24595763703
207,30316,Dekalb County,2021-11-30,377316.2754317227
344,30316,Dekalb County,2021-12-31,380517.9633725729
481,30316,Dekalb County,2022-01-31,385738.5426888582
618,30316,Dekalb County,2022-02-28,392590.49165425735
755,30316,Dekalb County,2022-03-31,401188.4521480217
892,30316,Dekalb County,2022-04-30,409061.27588459494
1029,30316,Dekalb County,2022-05-31,415844.8614431348
1166,30316,Dekalb County,2022-06-30,420959.7036476248
1303,30316,Dekalb County,2022-07-31,423092.4553430739
1440,30316,Dekalb County,2022-08-31,422078.44841154345
1577,30316,Dekalb County,2022-09-30,418576.3315739548
1714,30316,Dekalb County,2022-10-31,415560.3609501822
1851,30316,Dekalb County,2022-11-30,413230.524868432
1988,30316,Dekalb County,2022-12-31,411332.73801663873
2125,30316,Dekalb County,2023-01-31,409260.91636136174
2262,30316,Dekalb County,2023-02-28,408051.23477976257
2399,30316,Dekalb County,2023-03-31,407976.8705060864
2536,30316,Dekalb County,2023-04-30,408768.3292790072
2673,30316,Dekalb County,2023-05-31,409553.3544390053
2810,30316,Dekalb County,2023-06-30,409905.6196053289
2947,30316,Dekalb County,2023-07-31,410415.0933097809
3084,30316,Dekalb County,2023-08-31,411211.1354276401
3221,30316,Dekalb County,2023-09-30,412253.7719588909
119,30317,Dekalb County,2021-10-31,498517.7996746372
256,30317,Dekalb County,2021-11-30,501734.4125338951
393,30317,Dekalb County,2021-12-31,505233.38986851246
530,30317,Dekalb County,2022-01-31,510037.4221555537
667,30317,Dekalb County,2022-02-28,515389.4569232505
804,30317,Dekalb County,2022-03-31,522695.5221066191
941,30317,Dekalb County,2022-04-30,530755.2518471446
1078,30317,Dekalb County,2022-05-31,539784.2199195345
1215,30317,Dekalb County,2022-06-30,546954.0572491381
1352,30317,Dekalb County,2022-07-31,549841.4371553165
1489,30317,Dekalb County,2022-08-31,547903.5676274806
1626,30317,Dekalb County,2022-09-30,542727.4083307314
1763,30317,Dekalb County,2022-10-31,538815.3378657597
1900,30317,Dekalb County,2022-11-30,535848.4784254018
2037,30317,Dekalb County,2022-12-31,533779.7701175967
2174,30317,Dekalb County,2023-01-31,532013.6070712848
2311,30317,Dekalb County,2023-02-28,531678.5661502318
2448,30317,Dekalb County,2023-03-31,533893.3110869
2585,30317,Dekalb County,2023-04-30,536830.9671415108
2722,30317,Dekalb County,2023-05-31,539632.0541949827
2859,30317,Dekalb County,2023-06-30,541384.4973690097
2996,30317,Dekalb County,2023-07-31,543843.4487503408
3133,30317,Dekalb County,2023-08-31,547076.2042072183
3270,30317,Dekalb County,2023-09-30,550945.5501514856
12,30318,Fulton County,2021-10-31,353162.36500618776
149,30318,Fulton County,2021-11-30,356674.02881759295
286,30318,Fulton County,2021-12-31,360817.2667897395
423,30318,Fulton County,2022-01-31,366990.49230369256
560,30318,Fulton County,2022-02-28,374392.8812790254
697,30318,Fulton County,2022-03-31,382241.93649028474
834,30318,Fulton County,2022-04-30,388843.94139810634
971,30318,Fulton County,2022-05-31,394668.26877209306
1108,30318,Fulton County,2022-06-30,399817.5783776235
1245,30318,Fulton County,2022-07-31,402314.8535505386
1382,30318,Fulton County,2022-08-31,401877.11690264655
1519,30318,Fulton County,2022-09-30,399254.0561002747
1656,30318,Fulton County,2022-10-31,396932.266890316
1793,30318,Fulton County,2022-11-30,394770.2861909916
1930,30318,Fulton County,2022-12-31,392912.5254451344
2067,30318,Fulton County,2023-01-31,391507.4485685002
2204,30318,Fulton County,2023-02-28,390641.5891371064
2341,30318,Fulton County,2023-03-31,390379.0902130711
2478,30318,Fulton County,2023-04-30,390466.98791918793
2615,30318,Fulton County,2023-05-31,390880.58622499293
2752,30318,Fulton County,2023-06-30,391614.3725924995
2889,30318,Fulton County,2023-07-31,392167.85143767536
3026,30318,Fulton County,2023-08-31,393256.36598469905
3163,30318,Fulton County,2023-09-30,394924.3670154668
46,30319,Dekalb County,2021-10-31,695657.3985319139
183,30319,Dekalb County,2021-11-30,700005.9566335324
320,30319,Dekalb County,2021-12-31,705732.9149327455
457,30319,Dekalb County,2022-01-31,713666.4630977246
594,30319,Dekalb County,2022-02-28,721494.049172558
731,30319,Dekalb County,2022-03-31,731404.2519759528
868,30319,Dekalb County,2022-04-30,741480.7485232227
1005,30319,Dekalb County,2022-05-31,752128.2695402208
1142,30319,Dekalb County,2022-06-30,761118.8445540853
1279,30319,Dekalb County,2022-07-31,765401.2475076182
1416,30319,Dekalb County,2022-08-31,764882.4693542136
1553,30319,Dekalb County,2022-09-30,759717.3088206649
1690,30319,Dekalb County,2022-10-31,755953.0973649453
1827,30319,Dekalb County,2022-11-30,753480.6345865646
1964,30319,Dekalb County,2022-12-31,752698.4399888646
2101,30319,Dekalb County,2023-01-31,750154.3341491558
2238,30319,Dekalb County,2023-02-28,747613.7449224499
2375,30319,Dekalb County,2023-03-31,746567.308659479
2512,30319,Dekalb County,2023-04-30,749051.4584557136
2649,30319,Dekalb County,2023-05-31,753980.1873280605
2786,30319,Dekalb County,2023-06-30,759492.2339732079
2923,30319,Dekalb County,2023-07-31,764562.789410835
3060,30319,Dekalb County,2023-08-31,768587.3335903808
3197,30319,Dekalb County,2023-09-30,772471.6961258616
83,30324,Fulton County,2021-10-31,608540.8275199422
220,30324,Fulton County,2021-11-30,612013.3658454032
357,30324,Fulton County,2021-12-31,616625.3538119388
494,30324,Fulton County,2022-01-31,623305.156904647
631,30324,Fulton County,2022-02-28,631654.957210043
768,30324,Fulton County,2022-03-31,641841.2196582762
905,30324,Fulton County,2022-04-30,652303.3578983868
1042,30324,Fulton County,2022-05-31,661894.8102453378
1179,30324,Fulton County,2022-06-30,669649.299786176
1316,30324,Fulton County,2022-07-31,672801.3503966053
1453,30324,Fulton County,2022-08-31,671831.9267244114
1590,30324,Fulton County,2022-09-30,667087.6167956619
1727,30324,Fulton County,2022-10-31,663924.1557296118
1864,30324,Fulton County,2022-11-30,661509.6003918275
2001,30324,Fulton County,2022-12-31,660355.1667125797
2138,30324,Fulton County,2023-01-31,657558.1420666681
2275,30324,Fulton County,2023-02-28,656055.7839510278
2412,30324,Fulton County,2023-03-31,656222.3461569751
2549,30324,Fulton County,2023-04-30,659619.4265318097
2686,30324,Fulton County,2023-05-31,663543.500661955
2823,30324,Fulton County,2023-06-30,667518.2897838453
2960,30324,Fulton County,2023-07-31,670649.8874382268
3097,30324,Fulton County,2023-08-31,673971.7082344176
3234,30324,Fulton County,2023-09-30,678181.8313805297
127,30326,Fulton County,2021-10-31,597470.6728013032
264,30326,Fulton County,2021-11-30,605833.5044682059
401,30326,Fulton County,2021-12-31,611811.5460617912
538,30326,Fulton County,2022-01-31,615501.0908352429
675,30326,Fulton County,2022-02-28,617275.5276782584
812,30326,Fulton County,2022-03-31,619108.2185152243
949,30326,Fulton County,2022-04-30,622312.3733975437
1086,30326,Fulton County,2022-05-31,626013.9009611706
1223,30326,Fulton County,2022-06-30,629883.5310948719
1360,30326,Fulton County,2022-07-31,632535.606405947
1497,30326,Fulton County,2022-08-31,633483.3312729318
1634,30326,Fulton County,2022-09-30,631448.5874111337
1771,30326,Fulton County,2022-10-31,629947.6352073079
1908,30326,Fulton County,2022-11-30,628374.7027217027
2045,30326,Fulton County,2022-12-31,626677.7857209324
2182,30326,Fulton County,2023-01-31,622937.8067246926
2319,30326,Fulton County,2023-02-28,618811.0259112306
2456,30326,Fulton County,2023-03-31,616319.4656116986
2593,30326,Fulton County,2023-04-30,616139.7864429656
2730,30326,Fulton County,2023-05-31,617541.1787493256
2867,30326,Fulton County,2023-06-30,619242.858617359
3004,30326,Fulton County,2023-07-31,620878.3864134061
3141,30326,Fulton County,2023-08-31,623340.8656273825
3278,30326,Fulton County,2023-09-30,627393.5213524828
109,30327,Fulton County,2021-10-31,1339286.866625975
246,30327,Fulton County,2021-11-30,1349755.1767346065
383,30327,Fulton County,2021-12-31,1362014.076062666
520,30327,Fulton County,2022-01-31,1379688.513291902
657,30327,Fulton County,2022-02-28,1404503.649209407
794,30327,Fulton County,2022-03-31,1436174.4625466894
931,30327,Fulton County,2022-04-30,1465883.7471183147
1068,30327,Fulton County,2022-05-31,1491208.9558664102
1205,30327,Fulton County,2022-06-30,1510792.7463186348
1342,30327,Fulton County,2022-07-31,1520253.1925951494
1479,30327,Fulton County,2022-08-31,1518712.093257323
1616,30327,Fulton County,2022-09-30,1505392.0727512755
1753,30327,Fulton County,2022-10-31,1492436.855042725
1890,30327,Fulton County,2022-11-30,1484631.9523570444
2027,30327,Fulton County,2022-12-31,1480646.7591693134
2164,30327,Fulton County,2023-01-31,1475404.4484563295
2301,30327,Fulton County,2023-02-28,1469799.117078598
2438,30327,Fulton County,2023-03-31,1468422.926046148
2575,30327,Fulton County,2023-04-30,1475720.351710216
2712,30327,Fulton County,2023-05-31,1488198.2811765291
2849,30327,Fulton County,2023-06-30,1505167.177231647
2986,30327,Fulton County,2023-07-31,1519189.1582348282
3123,30327,Fulton County,2023-08-31,1527954.9768304694
3260,30327,Fulton County,2023-09-30,1532117.7444675758
61,30328,Fulton County,2021-10-31,610477.2140665919
198,30328,Fulton County,2021-11-30,613442.7655470175
335,30328,Fulton County,2021-12-31,618270.032973271
472,30328,Fulton County,2022-01-31,626656.1148140827
609,30328,Fulton County,2022-02-28,636815.7120613992
746,30328,Fulton County,2022-03-31,649173.6248602754
883,30328,Fulton County,2022-04-30,661218.4975254688
1020,30328,Fulton County,2022-05-31,672608.3088442985
1157,30328,Fulton County,2022-06-30,681870.4128327052
1294,30328,Fulton County,2022-07-31,687132.5131604442
1431,30328,Fulton County,2022-08-31,687687.9653479495
1568,30328,Fulton County,2022-09-30,684634.6255488679
1705,30328,Fulton County,2022-10-31,681866.8508776542
1842,30328,Fulton County,2022-11-30,679913.3050661361
1979,30328,Fulton County,2022-12-31,678852.0536328355
2116,30328,Fulton County,2023-01-31,677055.538636583
2253,30328,Fulton County,2023-02-28,676030.6072657197
2390,30328,Fulton County,2023-03-31,676283.6635236939
2527,30328,Fulton County,2023-04-30,678857.7964245791
2664,30328,Fulton County,2023-05-31,683159.6679630385
2801,30328,Fulton County,2023-06-30,688653.6124373634
2938,30328,Fulton County,2023-07-31,694134.8437505782
3075,30328,Fulton County,2023-08-31,698744.4149569153
3212,30328,Fulton County,2023-09-30,702696.9552269218
91,30329,Dekalb County,2021-10-31,493390.4899606683
228,30329,Dekalb County,2021-11-30,496560.3666507534
365,30329,Dekalb County,2021-12-31,500682.7081941495
502,30329,Dekalb County,2022-01-31,507077.9714754499
639,30329,Dekalb County,2022-02-28,513971.4713365899
776,30329,Dekalb County,2022-03-31,522177.7087201274
913,30329,Dekalb County,2022-04-30,530026.7645622352
1050,30329,Dekalb County,2022-05-31,537736.9793011098
1187,30329,Dekalb County,2022-06-30,543763.3574391928
1324,30329,Dekalb County,2022-07-31,546743.0488399799
1461,30329,Dekalb County,2022-08-31,547011.0632097136
1598,30329,Dekalb County,2022-09-30,544746.939137036
1735,30329,Dekalb County,2022-10-31,543409.7804592747
1872,30329,Dekalb County,2022-11-30,542177.5170448847
2009,30329,Dekalb County,2022-12-31,541206.6389601679
2146,30329,Dekalb County,2023-01-31,539027.7392636932
2283,30329,Dekalb County,2023-02-28,537355.6153701892
2420,30329,Dekalb County,2023-03-31,537472.6991942069
2557,30329,Dekalb County,2023-04-30,539414.3060140851
2694,30329,Dekalb County,2023-05-31,542874.999910883
2831,30329,Dekalb County,2023-06-30,546591.536989932
2968,30329,Dekalb County,2023-07-31,550478.7151042726
3105,30329,Dekalb County,2023-08-31,554502.9911007661
3242,30329,Dekalb County,2023-09-30,558558.0685456292
18,30331,Fulton County,2021-10-31,255149.5882603447
155,30331,Fulton County,2021-11-30,258740.62730726344
292,30331,Fulton County,2021-12-31,262989.0750068507
429,30331,Fulton County,2022-01-31,269381.64226354746
566,30331,Fulton County,2022-02-28,277228.5407195802
703,30331,Fulton County,2022-03-31,285400.5774659721
840,30331,Fulton County,2022-04-30,292427.96913002647
977,30331,Fulton County,2022-05-31,297808.9561397221
1114,30331,Fulton County,2022-06-30,302404.0217327266
1251,30331,Fulton County,2022-07-31,304696.1318737686
1388,30331,Fulton County,2022-08-31,305243.68472009455
1525,30331,Fulton County,2022-09-30,304053.5856894281
1662,30331,Fulton County,2022-10-31,302584.2856289668
1799,30331,Fulton County,2022-11-30,300886.7724717509
1936,30331,Fulton County,2022-12-31,298689.0795698461
2073,30331,Fulton County,2023-01-31,296607.64338334295
2210,30331,Fulton County,2023-02-28,294961.30623039237
2347,30331,Fulton County,2023-03-31,294415.0398247488
2484,30331,Fulton County,2023-04-30,294184.13798313594
2621,30331,Fulton County,2023-05-31,294020.66494446655
2758,30331,Fulton County,2023-06-30,293990.0032134538
2895,30331,Fulton County,2023-07-31,294232.1014251895
3032,30331,Fulton County,2023-08-31,295234.1359005638
3169,30331,Fulton County,2023-09-30,296230.00850339094
131,30336,Fulton County,2021-10-31,230478.09382788508
268,30336,Fulton County,2021-11-30,235992.60706960945
405,30336,Fulton County,2021-12-31,241449.5130625636
542,30336,Fulton County,2022-01-31,246687.25435516404
679,30336,Fulton County,2022-02-28,253057.2079187533
816,30336,Fulton County,2022-03-31,259113.8423724858
953,30336,Fulton County,2022-04-30,266423.47420028265
1090,30336,Fulton County,2022-05-31,272927.4734759807
1227,30336,Fulton County,2022-06-30,279804.8428146466
1364,30336,Fulton County,2022-07-31,284663.4163889612
1501,30336,Fulton County,2022-08-31,288893.7001897564
1638,30336,Fulton County,2022-09-30,291683.8208926316
1775,30336,Fulton County,2022-10-31,294919.3186783651
1912,30336,Fulton County,2022-11-30,297694.22366611095
2049,30336,Fulton County,2022-12-31,299611.26592346776
2186,30336,Fulton County,2023-01-31,300544.55364163284
2323,30336,Fulton County,2023-02-28,301081.11059281055
2460,30336,Fulton County,2023-03-31,301399.5773272047
2597,30336,Fulton County,2023-04-30,300676.62748230825
2734,30336,Fulton County,2023-05-31,298319.1440364863
2871,30336,Fulton County,2023-06-30,296627.7914678042
3008,30336,Fulton County,2023-07-31,295271.9118036095
3145,30336,Fulton County,2023-08-31,295373.2046851972
3282,30336,Fulton County,2023-09-30,294841.70012927335
120,30337,Fulton County,2021-10-31,280539.227098116
257,30337,Fulton County,2021-11-30,282660.44575320516
394,30337,Fulton County,2021-12-31,285676.8728676673
531,30337,Fulton County,2022-01-31,291949.33964150323
668,30337,Fulton County,2022-02-28,300300.25593836413
805,30337,Fulton County,2022-03-31,309381.07862031885
942,30337,Fulton County,2022-04-30,316612.47338367236
1079,30337,Fulton County,2022-05-31,321393.08598030696
1216,30337,Fulton County,2022-06-30,325374.48617469566
1353,30337,Fulton County,2022-07-31,327119.9434777047
1490,30337,Fulton County,2022-08-31,326808.10514877766
1627,30337,Fulton County,2022-09-30,324342.55770416
1764,30337,Fulton County,2022-10-31,322027.2905161136
1901,30337,Fulton County,2022-11-30,319603.01862595935
2038,30337,Fulton County,2022-12-31,316692.1839537658
2175,30337,Fulton County,2023-01-31,313670.023141627
2312,30337,Fulton County,2023-02-28,311689.8955829994
2449,30337,Fulton County,2023-03-31,311107.9085425788
2586,30337,Fulton County,2023-04-30,310920.050992229
2723,30337,Fulton County,2023-05-31,310753.07172486384
2860,30337,Fulton County,2023-06-30,310331.3822400717
2997,30337,Fulton County,2023-07-31,310145.84485421557
3134,30337,Fulton County,2023-08-31,310650.2233772949
3271,30337,Fulton County,2023-09-30,312018.62948568584
63,30338,Dekalb County,2021-10-31,588898.3102522867
200,30338,Dekalb County,2021-11-30,592975.1214764566
337,30338,Dekalb County,2021-12-31,598680.2285638717
474,30338,Dekalb County,2022-01-31,606629.5998152173
611,30338,Dekalb County,2022-02-28,616323.1797165811
748,30338,Dekalb County,2022-03-31,628625.3017198994
885,30338,Dekalb County,2022-04-30,640884.5125193868
1022,30338,Dekalb County,2022-05-31,652172.7798987902
1159,30338,Dekalb County,2022-06-30,661025.11836288
1296,30338,Dekalb County,2022-07-31,666455.9269811655
1433,30338,Dekalb County,2022-08-31,667851.7970748637
1570,30338,Dekalb County,2022-09-30,665464.3526890631
1707,30338,Dekalb County,2022-10-31,663142.0884888469
1844,30338,Dekalb County,2022-11-30,661104.4850154556
1981,30338,Dekalb County,2022-12-31,660081.1208545462
2118,30338,Dekalb County,2023-01-31,658425.1595864535
2255,30338,Dekalb County,2023-02-28,658144.0767048565
2392,30338,Dekalb County,2023-03-31,658919.7739436346
2529,30338,Dekalb County,2023-04-30,661921.8591483919
2666,30338,Dekalb County,2023-05-31,666087.9357594462
2803,30338,Dekalb County,2023-06-30,671077.5079631294
2940,30338,Dekalb County,2023-07-31,675602.2261114005
3077,30338,Dekalb County,2023-08-31,679406.6187174898
3214,30338,Dekalb County,2023-09-30,682617.9714454532
81,30339,Cobb County,2021-10-31,508935.11876100936
218,30339,Cobb County,2021-11-30,515535.93540741765
355,30339,Cobb County,2021-12-31,522453.106831685
492,30339,Cobb County,2022-01-31,529140.9792073433
629,30339,Cobb County,2022-02-28,535750.4365018038
766,30339,Cobb County,2022-03-31,543020.4552436349
903,30339,Cobb County,2022-04-30,551236.9261242321
1040,30339,Cobb County,2022-05-31,558835.5959318395
1177,30339,Cobb County,2022-06-30,565152.1818235546
1314,30339,Cobb County,2022-07-31,567995.958413954
1451,30339,Cobb County,2022-08-31,568074.7025490553
1588,30339,Cobb County,2022-09-30,565442.781976627
1725,30339,Cobb County,2022-10-31,563743.4364679676
1862,30339,Cobb County,2022-11-30,562677.834666867
1999,30339,Cobb County,2022-12-31,562000.6808081045
2136,30339,Cobb County,2023-01-31,560389.3551375297
2273,30339,Cobb County,2023-02-28,559088.6858693386
2410,30339,Cobb County,2023-03-31,559020.983252785
2547,30339,Cobb County,2023-04-30,560287.5275034079
2684,30339,Cobb County,2023-05-31,562432.2081723128
2821,30339,Cobb County,2023-06-30,565018.0406340114
2958,30339,Cobb County,2023-07-31,567867.8722434691
3095,30339,Cobb County,2023-08-31,570376.4702030756
3232,30339,Cobb County,2023-09-30,572826.4244047311
85,30340,Dekalb County,2021-10-31,324704.6601974407
222,30340,Dekalb County,2021-11-30,327119.8400111515
359,30340,Dekalb County,2021-12-31,330734.68552148994
496,30340,Dekalb County,2022-01-31,336609.6384063794
633,30340,Dekalb County,2022-02-28,344017.5914434475
770,30340,Dekalb County,2022-03-31,352877.2711830069
907,30340,Dekalb County,2022-04-30,360632.8587951764
1044,30340,Dekalb County,2022-05-31,367043.8531557841
1181,30340,Dekalb County,2022-06-30,371813.50996697857
1318,30340,Dekalb County,2022-07-31,374329.495155513
1455,30340,Dekalb County,2022-08-31,374799.76058956
1592,30340,Dekalb County,2022-09-30,373653.2661521442
1729,30340,Dekalb County,2022-10-31,372320.0555763915
1866,30340,Dekalb County,2022-11-30,370824.9442666203
2003,30340,Dekalb County,2022-12-31,369192.2819483885
2140,30340,Dekalb County,2023-01-31,367314.89987687446
2277,30340,Dekalb County,2023-02-28,366288.13125442
2414,30340,Dekalb County,2023-03-31,366472.70802586986
2551,30340,Dekalb County,2023-04-30,367954.37306819943
2688,30340,Dekalb County,2023-05-31,370238.4856025474
2825,30340,Dekalb County,2023-06-30,372603.28128919
2962,30340,Dekalb County,2023-07-31,374894.6643918802
3099,30340,Dekalb County,2023-08-31,376681.9307171499
3236,30340,Dekalb County,2023-09-30,378311.6862483281
79,30341,Dekalb County,2021-10-31,457383.38176750875
216,30341,Dekalb County,2021-11-30,460216.12580848095
353,30341,Dekalb County,2021-12-31,464008.7101567956
490,30341,Dekalb County,2022-01-31,469498.9192361422
627,30341,Dekalb County,2022-02-28,475411.3096378588
764,30341,Dekalb County,2022-03-31,482823.2837537474
901,30341,Dekalb County,2022-04-30,489889.6664217504
1038,30341,Dekalb County,2022-05-31,496982.22928302735
1175,30341,Dekalb County,2022-06-30,502856.2311650009
1312,30341,Dekalb County,2022-07-31,505771.8201131117
1449,30341,Dekalb County,2022-08-31,505941.8004134276
1586,30341,Dekalb County,2022-09-30,503821.1044460547
1723,30341,Dekalb County,2022-10-31,502416.98810985096
1860,30341,Dekalb County,2022-11-30,501498.9146599127
1997,30341,Dekalb County,2022-12-31,501208.55036317586
2134,30341,Dekalb County,2023-01-31,500558.1402260922
2271,30341,Dekalb County,2023-02-28,500001.738489118
2408,30341,Dekalb County,2023-03-31,500407.7009881507
2545,30341,Dekalb County,2023-04-30,502131.35453478346
2682,30341,Dekalb County,2023-05-31,505284.9460263238
2819,30341,Dekalb County,2023-06-30,508505.7331160963
2956,30341,Dekalb County,2023-07-31,512104.5121896562
3093,30341,Dekalb County,2023-08-31,515904.74481126433
3230,30341,Dekalb County,2023-09-30,519775.2696634208
75,30342,Fulton County,2021-10-31,808995.0676664201
212,30342,Fulton County,2021-11-30,814895.5252151854
349,30342,Fulton County,2021-12-31,822161.7273626998
486,30342,Fulton County,2022-01-31,832658.1775646238
623,30342,Fulton County,2022-02-28,845361.5306350179
760,30342,Fulton County,2022-03-31,862072.3855100934
