,RegionName,CountyName,Date,Index
805,30126,Cobb County,2022-05-31,1993.203311649605
931,30126,Cobb County,2022-06-30,2003.079265138599
1057,30126,Cobb County,2022-07-31,2001.221393341227
1183,30126,Cobb County,2022-08-31,2015.7160758221137
1309,30126,Cobb County,2022-09-30,2022.7494250427844
1435,30126,Cobb County,2022-10-31,2035.1365410832375
1561,30126,Cobb County,2022-11-30,2034.5636242248304
1687,30126,Cobb County,2022-12-31,2039.7580795075212
1813,30126,Cobb County,2023-01-31,2075.508887169025
1939,30126,Cobb County,2023-02-28,2106.7921695295645
2065,30126,Cobb County,2023-03-31,2118.9784309033125
2191,30126,Cobb County,2023-04-30,2088.5923152450964
2317,30126,Cobb County,2023-05-31,2094.290462509422
2443,30126,Cobb County,2023-06-30,2095.6368728392777
2569,30126,Cobb County,2023-07-31,2117.4550984526686
2695,30126,Cobb County,2023-08-31,2101.599821021763
2821,30126,Cobb County,2023-09-30,2097.668124989334
2947,30126,Cobb County,2023-10-31,2085.1161616161617
8,30127,Cobb County,2021-11-30,1889.4595938198152
134,30127,Cobb County,2021-12-31,1903.2927781758424
260,30127,Cobb County,2022-01-31,1940.371398264214
386,30127,Cobb County,2022-02-28,1932.6873858911672
512,30127,Cobb County,2022-03-31,1947.2678885462112
638,30127,Cobb County,2022-04-30,1947.04434502425
764,30127,Cobb County,2022-05-31,1964.6855443082752
890,30127,Cobb County,2022-06-30,1983.3531541559512
1016,30127,Cobb County,2022-07-31,2011.7013687620151
1142,30127,Cobb County,2022-08-31,2028.5197286964224
1268,30127,Cobb County,2022-09-30,2038.0275443784624
1394,30127,Cobb County,2022-10-31,2064.706812110466
1520,30127,Cobb County,2022-11-30,2059.4884395894287
1646,30127,Cobb County,2022-12-31,2069.4784932545103
1772,30127,Cobb County,2023-01-31,2063.9526361909298
1898,30127,Cobb County,2023-02-28,2087.4794495818064
2024,30127,Cobb County,2023-03-31,2100.0905149154
2150,30127,Cobb County,2023-04-30,2119.8131114135363
2276,30127,Cobb County,2023-05-31,2126.054078259594
2402,30127,Cobb County,2023-06-30,2115.373002204171
2528,30127,Cobb County,2023-07-31,2104.864233750471
2654,30127,Cobb County,2023-08-31,2096.963159171178
2780,30127,Cobb County,2023-09-30,2109.079568034845
2906,30127,Cobb County,2023-10-31,2103.6419413919416
40,30132,Paulding County,2021-11-30,2058.1854111211364
166,30132,Paulding County,2021-12-31,2070.3456867408804
292,30132,Paulding County,2022-01-31,2079.554453947987
418,30132,Paulding County,2022-02-28,2072.7308216931315
544,30132,Paulding County,2022-03-31,2074.684058409579
670,30132,Paulding County,2022-04-30,2070.731488057087
796,30132,Paulding County,2022-05-31,2084.713343236759
922,30132,Paulding County,2022-06-30,2118.43588422455
1048,30132,Paulding County,2022-07-31,2125.8695703245603
1174,30132,Paulding County,2022-08-31,2149.806677680752
1300,30132,Paulding County,2022-09-30,2128.8805133680694
1426,30132,Paulding County,2022-10-31,2156.7719531707985
1552,30132,Paulding County,2022-11-30,2169.107959134259
1678,30132,Paulding County,2022-12-31,2181.5667555981067
1804,30132,Paulding County,2023-01-31,2200.365151155708
1930,30132,Paulding County,2023-02-28,2219.96214279103
2056,30132,Paulding County,2023-03-31,2234.336864279044
2182,30132,Paulding County,2023-04-30,2243.722636319347
2308,30132,Paulding County,2023-05-31,2239.47811392472
2434,30132,Paulding County,2023-06-30,2221.190234755836
2560,30132,Paulding County,2023-07-31,2217.7527762850623
2686,30132,Paulding County,2023-08-31,2184.331723788905
2812,30132,Paulding County,2023-09-30,2180.361907903477
2938,30132,Paulding County,2023-10-31,2134.0015151515154
48,30134,Douglas County,2021-11-30,1698.7492887689234
174,30134,Douglas County,2021-12-31,1722.675454882306
300,30134,Douglas County,2022-01-31,1725.7262669547893
426,30134,Douglas County,2022-02-28,1719.0111726336809
552,30134,Douglas County,2022-03-31,1743.642194361845
678,30134,Douglas County,2022-04-30,1771.4598769703832
804,30134,Douglas County,2022-05-31,1784.7590117817804
930,30134,Douglas County,2022-06-30,1802.1642571427308
1056,30134,Douglas County,2022-07-31,1817.9142201901936
1182,30134,Douglas County,2022-08-31,1846.678005387619
1308,30134,Douglas County,2022-09-30,1862.0986744186905
1434,30134,Douglas County,2022-10-31,1891.1200470462852
1560,30134,Douglas County,2022-11-30,1883.3657318251865
1686,30134,Douglas County,2022-12-31,1890.2872952295609
1812,30134,Douglas County,2023-01-31,1897.1006695889969
1938,30134,Douglas County,2023-02-28,1921.7283987447247
2064,30134,Douglas County,2023-03-31,1914.899976391292
2190,30134,Douglas County,2023-04-30,1909.379515359013
2316,30134,Douglas County,2023-05-31,1903.0983442259612
2442,30134,Douglas County,2023-06-30,1896.8149223172425
2568,30134,Douglas County,2023-07-31,1892.4196414243936
2694,30134,Douglas County,2023-08-31,1881.755812997778
2820,30134,Douglas County,2023-09-30,1875.052712039181
2946,30134,Douglas County,2023-10-31,1856.7444444444443
15,30135,Douglas County,2021-11-30,1731.5484636576775
141,30135,Douglas County,2021-12-31,1741.5840289393202
267,30135,Douglas County,2022-01-31,1746.3203041893012
393,30135,Douglas County,2022-02-28,1760.0090224607914
519,30135,Douglas County,2022-03-31,1773.5408911465886
645,30135,Douglas County,2022-04-30,1798.424268124449
771,30135,Douglas County,2022-05-31,1809.0899004814416
897,30135,Douglas County,2022-06-30,1830.9199008922765
1023,30135,Douglas County,2022-07-31,1848.2348960211089
1149,30135,Douglas County,2022-08-31,1864.3293258340827
1275,30135,Douglas County,2022-09-30,1890.587839067342
1401,30135,Douglas County,2022-10-31,1891.487538594791
1527,30135,Douglas County,2022-11-30,1898.7717632163617
1653,30135,Douglas County,2022-12-31,1914.6905927246044
1779,30135,Douglas County,2023-01-31,1926.1671759303977
1905,30135,Douglas County,2023-02-28,1928.9315352413855
2031,30135,Douglas County,2023-03-31,1925.157077466601
2157,30135,Douglas County,2023-04-30,1913.9726750494424
2283,30135,Douglas County,2023-05-31,1914.368310251199
2409,30135,Douglas County,2023-06-30,1904.134439207886
2535,30135,Douglas County,2023-07-31,1902.0369333659748
2661,30135,Douglas County,2023-08-31,1888.169826238158
2787,30135,Douglas County,2023-09-30,1851.4716917699657
2913,30135,Douglas County,2023-10-31,1828.119082125604
93,30141,Paulding County,2021-11-30,1825.484918745453
219,30141,Paulding County,2021-12-31,1849.9041238373088
345,30141,Paulding County,2022-01-31,1845.1183841361023
471,30141,Paulding County,2022-02-28,1857.878208243048
597,30141,Paulding County,2022-03-31,1854.4993651805332
723,30141,Paulding County,2022-04-30,1886.6379327728112
849,30141,Paulding County,2022-05-31,1886.704054774487
975,30141,Paulding County,2022-06-30,1954.026933375036
1101,30141,Paulding County,2022-07-31,1969.076136300912
1227,30141,Paulding County,2022-08-31,1986.4432651614447
1353,30141,Paulding County,2022-09-30,1951.9109499966007
1479,30141,Paulding County,2022-10-31,1954.50376917659
1605,30141,Paulding County,2022-11-30,1948.430637854269
1731,30141,Paulding County,2022-12-31,1964.2870844011095
1857,30141,Paulding County,2023-01-31,1979.1834876138068
1983,30141,Paulding County,2023-02-28,1992.6318998884044
2109,30141,Paulding County,2023-03-31,2005.6581311923444
2235,30141,Paulding County,2023-04-30,2016.818039836488
2361,30141,Paulding County,2023-05-31,2024.573378923856
2487,30141,Paulding County,2023-06-30,2005.623582282235
2613,30141,Paulding County,2023-07-31,1994.8719907343104
2739,30141,Paulding County,2023-08-31,1994.2036333942183
2865,30141,Paulding County,2023-09-30,2008.0393796185672
2991,30141,Paulding County,2023-10-31,1999.5952380952376
19,30144,Cobb County,2021-11-30,1822.8485097153616
145,30144,Cobb County,2021-12-31,1844.3093220060296
271,30144,Cobb County,2022-01-31,1842.1132623423937
397,30144,Cobb County,2022-02-28,1843.1198950512503
523,30144,Cobb County,2022-03-31,1831.8447869410136
649,30144,Cobb County,2022-04-30,1844.5678481236964
775,30144,Cobb County,2022-05-31,1877.7364385914689
901,30144,Cobb County,2022-06-30,1900.7871837492864
1027,30144,Cobb County,2022-07-31,1899.084801886705
1153,30144,Cobb County,2022-08-31,1897.394811360734
1279,30144,Cobb County,2022-09-30,1892.470831560281
1405,30144,Cobb County,2022-10-31,1894.1154563135265
1531,30144,Cobb County,2022-11-30,1900.515874204631
1657,30144,Cobb County,2022-12-31,1905.6270485641976
1783,30144,Cobb County,2023-01-31,1919.7235321815697
1909,30144,Cobb County,2023-02-28,1937.1549512497
2035,30144,Cobb County,2023-03-31,1948.9603944671903
2161,30144,Cobb County,2023-04-30,1942.8628999755424
2287,30144,Cobb County,2023-05-31,1916.973140488871
2413,30144,Cobb County,2023-06-30,1897.3250186392552
2539,30144,Cobb County,2023-07-31,1893.364402241232
2665,30144,Cobb County,2023-08-31,1881.0264881317732
2791,30144,Cobb County,2023-09-30,1871.8451520201615
2917,30144,Cobb County,2023-10-31,1858.4121554813992
42,30152,Cobb County,2021-11-30,1834.115153275383
168,30152,Cobb County,2021-12-31,1868.8272241993257
294,30152,Cobb County,2022-01-31,1925.162444278477
420,30152,Cobb County,2022-02-28,1944.2788764828504
546,30152,Cobb County,2022-03-31,1970.701584064123
672,30152,Cobb County,2022-04-30,1958.6524677452933
798,30152,Cobb County,2022-05-31,1979.334273312495
924,30152,Cobb County,2022-06-30,1993.591620196583
1050,30152,Cobb County,2022-07-31,2011.159051236981
1176,30152,Cobb County,2022-08-31,2001.379815859618
1302,30152,Cobb County,2022-09-30,2026.2198917730743
1428,30152,Cobb County,2022-10-31,2030.6568178032303
1554,30152,Cobb County,2022-11-30,2039.959689210284
1680,30152,Cobb County,2022-12-31,2038.301308570663
1806,30152,Cobb County,2023-01-31,2022.1715147520056
1932,30152,Cobb County,2023-02-28,2027.3343316736505
2058,30152,Cobb County,2023-03-31,2023.2916782282791
2184,30152,Cobb County,2023-04-30,2046.5375856975857
2310,30152,Cobb County,2023-05-31,2052.100749045624
2436,30152,Cobb County,2023-06-30,2048.181907212827
2562,30152,Cobb County,2023-07-31,2033.32206694327
2688,30152,Cobb County,2023-08-31,2040.608579157738
2814,30152,Cobb County,2023-09-30,2039.7714015920235
2940,30152,Cobb County,2023-10-31,2054.9496732026146
38,30157,Paulding County,2021-11-30,1830.6115147016385
164,30157,Paulding County,2021-12-31,1843.8726660780512
290,30157,Paulding County,2022-01-31,1888.041953373121
416,30157,Paulding County,2022-02-28,1901.2831724357943
542,30157,Paulding County,2022-03-31,1913.0433929596495
668,30157,Paulding County,2022-04-30,1904.2001994704797
794,30157,Paulding County,2022-05-31,1925.9545866246124
920,30157,Paulding County,2022-06-30,1928.7542275458832
1046,30157,Paulding County,2022-07-31,1931.9821505338832
1172,30157,Paulding County,2022-08-31,1962.051452803545
1298,30157,Paulding County,2022-09-30,1985.4201121450055
1424,30157,Paulding County,2022-10-31,2012.088089851908
1550,30157,Paulding County,2022-11-30,2011.7381347076107
1676,30157,Paulding County,2022-12-31,2031.0770480508995
1802,30157,Paulding County,2023-01-31,2037.5773309952235
1928,30157,Paulding County,2023-02-28,2043.800381496582
2054,30157,Paulding County,2023-03-31,2037.9647164210885
2180,30157,Paulding County,2023-04-30,2043.463761239513
2306,30157,Paulding County,2023-05-31,2039.1421778664107
2432,30157,Paulding County,2023-06-30,2041.196000414895
2558,30157,Paulding County,2023-07-31,2035.5979613617476
2684,30157,Paulding County,2023-08-31,2014.1404361641944
2810,30157,Paulding County,2023-09-30,1992.4442559370996
2936,30157,Paulding County,2023-10-31,1971.9423076923076
102,30168,Cobb County,2021-11-30,1614.5710027200048
228,30168,Cobb County,2021-12-31,1655.0938361080553
354,30168,Cobb County,2022-01-31,1670.45679996911
480,30168,Cobb County,2022-02-28,1701.91817476263
606,30168,Cobb County,2022-03-31,1691.6675390408516
732,30168,Cobb County,2022-04-30,1691.307974829232
858,30168,Cobb County,2022-05-31,1702.1514813445278
984,30168,Cobb County,2022-06-30,1765.9284307261696
1110,30168,Cobb County,2022-07-31,1808.2126989294388
1236,30168,Cobb County,2022-08-31,1836.5442690878951
1362,30168,Cobb County,2022-09-30,1821.9206301654751
1488,30168,Cobb County,2022-10-31,1833.6334623378923
1614,30168,Cobb County,2022-11-30,1847.0765100919152
1740,30168,Cobb County,2022-12-31,1854.5919900669548
1866,30168,Cobb County,2023-01-31,1856.095807472231
1992,30168,Cobb County,2023-02-28,1851.0892700543811
2118,30168,Cobb County,2023-03-31,1876.8146332019903
2244,30168,Cobb County,2023-04-30,1906.0031605312165
2370,30168,Cobb County,2023-05-31,1915.9205658922565
2496,30168,Cobb County,2023-06-30,1878.009534544552
2622,30168,Cobb County,2023-07-31,1864.6210672095224
2748,30168,Cobb County,2023-08-31,1866.6664891747
2874,30168,Cobb County,2023-09-30,1892.4781589310908
3000,30168,Cobb County,2023-10-31,1896.6666666666667
16,30188,Cherokee County,2021-11-30,2011.6903795992475
142,30188,Cherokee County,2021-12-31,2045.786635674277
268,30188,Cherokee County,2022-01-31,2075.6483708264946
394,30188,Cherokee County,2022-02-28,2108.4111993115976
520,30188,Cherokee County,2022-03-31,2126.8162346752706
646,30188,Cherokee County,2022-04-30,2142.7674679912866
772,30188,Cherokee County,2022-05-31,2145.071516834823
898,30188,Cherokee County,2022-06-30,2167.742215652556
1024,30188,Cherokee County,2022-07-31,2179.2011124169153
1150,30188,Cherokee County,2022-08-31,2213.30958052712
1276,30188,Cherokee County,2022-09-30,2196.909374806886
1402,30188,Cherokee County,2022-10-31,2177.29549681814
1528,30188,Cherokee County,2022-11-30,2171.238418413535
1654,30188,Cherokee County,2022-12-31,2176.2654494254057
1780,30188,Cherokee County,2023-01-31,2174.935865252644
1906,30188,Cherokee County,2023-02-28,2166.5393234192184
2032,30188,Cherokee County,2023-03-31,2174.1214031775785
2158,30188,Cherokee County,2023-04-30,2174.2590253510175
2284,30188,Cherokee County,2023-05-31,2179.729788229445
2410,30188,Cherokee County,2023-06-30,2164.4817502274327
2536,30188,Cherokee County,2023-07-31,2164.9144603856776
2662,30188,Cherokee County,2023-08-31,2157.460912129471
2788,30188,Cherokee County,2023-09-30,2180.1295843090616
2914,30188,Cherokee County,2023-10-31,2199.79013143719
50,30189,Cherokee County,2021-11-30,2013.842769949979
176,30189,Cherokee County,2021-12-31,2023.2354604147488
302,30189,Cherokee County,2022-01-31,2011.198709038661
428,30189,Cherokee County,2022-02-28,2012.6369907005917
554,30189,Cherokee County,2022-03-31,2036.1386066763396
680,30189,Cherokee County,2022-04-30,2034.1572291407224
806,30189,Cherokee County,2022-05-31,2050.209853653858
932,30189,Cherokee County,2022-06-30,2078.2043835040095
1058,30189,Cherokee County,2022-07-31,2096.005584581983
1184,30189,Cherokee County,2022-08-31,2086.5946069393885
1310,30189,Cherokee County,2022-09-30,2064.0144789930787
1436,30189,Cherokee County,2022-10-31,2060.0082977831607
1562,30189,Cherokee County,2022-11-30,2070.021746778561
1688,30189,Cherokee County,2022-12-31,2077.3827712425013
1814,30189,Cherokee County,2023-01-31,2083.346022491281
1940,30189,Cherokee County,2023-02-28,2093.748586480213
2066,30189,Cherokee County,2023-03-31,2096.379559801423
2192,30189,Cherokee County,2023-04-30,2112.9726958297288
2318,30189,Cherokee County,2023-05-31,2112.927104468451
2444,30189,Cherokee County,2023-06-30,2096.114960072336
2570,30189,Cherokee County,2023-07-31,2090.634296596734
2696,30189,Cherokee County,2023-08-31,2098.0038215704085
2822,30189,Cherokee County,2023-09-30,2109.6660566158207
2948,30189,Cherokee County,2023-10-31,2092.242328042328
45,30213,Fulton County,2021-11-30,1997.16858879023
171,30213,Fulton County,2021-12-31,1999.3465542226656
297,30213,Fulton County,2022-01-31,2026.504759948098
423,30213,Fulton County,2022-02-28,2048.9089631177235
549,30213,Fulton County,2022-03-31,2082.1979011027
675,30213,Fulton County,2022-04-30,2087.932962569987
801,30213,Fulton County,2022-05-31,2126.950933030096
927,30213,Fulton County,2022-06-30,2122.6776891796476
1053,30213,Fulton County,2022-07-31,2155.9652295360324
1179,30213,Fulton County,2022-08-31,2160.78033218183
1305,30213,Fulton County,2022-09-30,2199.7591380799104
1431,30213,Fulton County,2022-10-31,2191.5435492818074
1557,30213,Fulton County,2022-11-30,2206.503120068215
1683,30213,Fulton County,2022-12-31,2223.621218392862
1809,30213,Fulton County,2023-01-31,2227.4722469617036
1935,30213,Fulton County,2023-02-28,2236.2662478108164
2061,30213,Fulton County,2023-03-31,2234.4385498906145
2187,30213,Fulton County,2023-04-30,2248.682729126782
2313,30213,Fulton County,2023-05-31,2231.884372645934
2439,30213,Fulton County,2023-06-30,2227.617147677181
2565,30213,Fulton County,2023-07-31,2213.4649171212013
2691,30213,Fulton County,2023-08-31,2212.7161985373396
2817,30213,Fulton County,2023-09-30,2188.8603995015974
2943,30213,Fulton County,2023-10-31,2178.0247863247864
86,30214,Fayette County,2021-11-30,1860.7172649476024
212,30214,Fayette County,2021-12-31,1872.3636501400056
338,30214,Fayette County,2022-01-31,1880.212142169896
464,30214,Fayette County,2022-02-28,1880.3130046090484
590,30214,Fayette County,2022-03-31,1884.840850312782
716,30214,Fayette County,2022-04-30,1899.8708498263031
842,30214,Fayette County,2022-05-31,1916.4803789059447
968,30214,Fayette County,2022-06-30,1919.8472272965164
1094,30214,Fayette County,2022-07-31,1910.6917668815383
1220,30214,Fayette County,2022-08-31,1906.9444585141985
1346,30214,Fayette County,2022-09-30,1935.3530981879155
1472,30214,Fayette County,2022-10-31,1951.859623795376
1598,30214,Fayette County,2022-11-30,1948.9293707459703
1724,30214,Fayette County,2022-12-31,1948.613865946429
1850,30214,Fayette County,2023-01-31,1980.4630773927363
1976,30214,Fayette County,2023-02-28,2004.0956459961344
2102,30214,Fayette County,2023-03-31,2035.2304603512107
2228,30214,Fayette County,2023-04-30,2023.527156378586
2354,30214,Fayette County,2023-05-31,2037.929872052736
2480,30214,Fayette County,2023-06-30,2031.775104260091
2606,30214,Fayette County,2023-07-31,2031.3707405639257
2732,30214,Fayette County,2023-08-31,2016.0456338236947
2858,30214,Fayette County,2023-09-30,2000.747100280742
2984,30214,Fayette County,2023-10-31,1996.3194444444448
60,30215,Fayette County,2021-11-30,2032.1355056499635
186,30215,Fayette County,2021-12-31,2048.191071115409
312,30215,Fayette County,2022-01-31,2040.4031131491015
438,30215,Fayette County,2022-02-28,2144.8248739570163
564,30215,Fayette County,2022-03-31,2209.325014105852
690,30215,Fayette County,2022-04-30,2228.3971022158785
816,30215,Fayette County,2022-05-31,2143.689748698652
942,30215,Fayette County,2022-06-30,2142.220349239884
1068,30215,Fayette County,2022-07-31,2158.665831738333
1194,30215,Fayette County,2022-08-31,2193.479644039299
1320,30215,Fayette County,2022-09-30,2196.7976037297763
1446,30215,Fayette County,2022-10-31,2242.6407763420757
1572,30215,Fayette County,2022-11-30,2248.5894390897433
1698,30215,Fayette County,2022-12-31,2257.351815418975
1824,30215,Fayette County,2023-01-31,2294.578198561617
1950,30215,Fayette County,2023-02-28,2227.4994750052097
2076,30215,Fayette County,2023-03-31,2214.763180161161
2202,30215,Fayette County,2023-04-30,2226.296644922198
2328,30215,Fayette County,2023-05-31,2307.672930016934
2454,30215,Fayette County,2023-06-30,2324.0738814518654
2580,30215,Fayette County,2023-07-31,2327.030571818474
2706,30215,Fayette County,2023-08-31,2328.885015293793
2832,30215,Fayette County,2023-09-30,2331.3444927601963
2958,30215,Fayette County,2023-10-31,2302.68253968254
37,30228,Henry County,2021-11-30,1935.235254629701
163,30228,Henry County,2021-12-31,1937.3216875209357
289,30228,Henry County,2022-01-31,1921.403798801909
415,30228,Henry County,2022-02-28,1908.635681211909
541,30228,Henry County,2022-03-31,1938.409650457785
667,30228,Henry County,2022-04-30,1940.7811879336864
793,30228,Henry County,2022-05-31,1935.7326999960096
919,30228,Henry County,2022-06-30,1934.477957068908
1045,30228,Henry County,2022-07-31,1952.911817606468
1171,30228,Henry County,2022-08-31,1972.131053396542
1297,30228,Henry County,2022-09-30,1990.06443744359
1423,30228,Henry County,2022-10-31,2005.42202852692
1549,30228,Henry County,2022-11-30,2004.1998090453512
1675,30228,Henry County,2022-12-31,2029.5668199398383
1801,30228,Henry County,2023-01-31,2052.614814839721
1927,30228,Henry County,2023-02-28,2088.1918716789996
2053,30228,Henry County,2023-03-31,2074.6425100238253
2179,30228,Henry County,2023-04-30,2098.680700079229
2305,30228,Henry County,2023-05-31,2106.203679893208
2431,30228,Henry County,2023-06-30,2118.4724063153153
2557,30228,Henry County,2023-07-31,2102.2021618064205
2683,30228,Henry County,2023-08-31,2090.298565561871
2809,30228,Henry County,2023-09-30,2082.579623555592
2935,30228,Henry County,2023-10-31,2071.479419703104
31,30236,Clayton County,2021-11-30,1664.7426095426583
157,30236,Clayton County,2021-12-31,1678.7684584882802
283,30236,Clayton County,2022-01-31,1690.5780227811704
409,30236,Clayton County,2022-02-28,1693.6370861928588
535,30236,Clayton County,2022-03-31,1722.702419626655
661,30236,Clayton County,2022-04-30,1737.8421266888656
787,30236,Clayton County,2022-05-31,1748.8302604053983
913,30236,Clayton County,2022-06-30,1742.6253650234175
1039,30236,Clayton County,2022-07-31,1778.167110888984
1165,30236,Clayton County,2022-08-31,1802.2287078894908
1291,30236,Clayton County,2022-09-30,1826.196526465845
1417,30236,Clayton County,2022-10-31,1871.3025754199225
1543,30236,Clayton County,2022-11-30,1880.3510105195455
1669,30236,Clayton County,2022-12-31,1918.4661549484824
1795,30236,Clayton County,2023-01-31,1923.8430968402708
1921,30236,Clayton County,2023-02-28,1946.506701895228
2047,30236,Clayton County,2023-03-31,1921.227617079503
2173,30236,Clayton County,2023-04-30,1934.0740366844725
2299,30236,Clayton County,2023-05-31,1923.74139329584
2425,30236,Clayton County,2023-06-30,1925.6718750931495
2551,30236,Clayton County,2023-07-31,1911.370642737742
2677,30236,Clayton County,2023-08-31,1909.1503278501996
2803,30236,Clayton County,2023-09-30,1908.8607215421937
2929,30236,Clayton County,2023-10-31,1882.4940476190477
56,30238,Clayton County,2021-11-30,1572.0984966150763
182,30238,Clayton County,2021-12-31,1571.4726451115318
308,30238,Clayton County,2022-01-31,1596.281866952635
434,30238,Clayton County,2022-02-28,1604.155944197946
560,30238,Clayton County,2022-03-31,1633.330228537229
686,30238,Clayton County,2022-04-30,1635.0434654271753
812,30238,Clayton County,2022-05-31,1652.9202432571306
938,30238,Clayton County,2022-06-30,1690.2810602798422
1064,30238,Clayton County,2022-07-31,1710.7614376258696
1190,30238,Clayton County,2022-08-31,1702.549235843367
1316,30238,Clayton County,2022-09-30,1687.6364685609467
1442,30238,Clayton County,2022-10-31,1713.12702564891
1568,30238,Clayton County,2022-11-30,1728.9676050241153
1694,30238,Clayton County,2022-12-31,1765.7951611175354
1820,30238,Clayton County,2023-01-31,1757.5754836276703
1946,30238,Clayton County,2023-02-28,1767.3237892496218
2072,30238,Clayton County,2023-03-31,1755.99492295173
2198,30238,Clayton County,2023-04-30,1760.2698787389738
2324,30238,Clayton County,2023-05-31,1755.6384885853695
2450,30238,Clayton County,2023-06-30,1735.7665533976503
2576,30238,Clayton County,2023-07-31,1735.5665657031657
2702,30238,Clayton County,2023-08-31,1737.5374537342773
2828,30238,Clayton County,2023-09-30,1751.4437883214712
2954,30238,Clayton County,2023-10-31,1742.178908810488
78,30248,Henry County,2021-11-30,1953.0209436000905
204,30248,Henry County,2021-12-31,1959.8513651006945
330,30248,Henry County,2022-01-31,1986.7359228586524
456,30248,Henry County,2022-02-28,1997.148241340164
582,30248,Henry County,2022-03-31,2018.7114983805052
708,30248,Henry County,2022-04-30,2009.1825134522103
834,30248,Henry County,2022-05-31,2003.5435339569876
960,30248,Henry County,2022-06-30,2022.2428736281893
1086,30248,Henry County,2022-07-31,2077.573773443855
1212,30248,Henry County,2022-08-31,2099.887993137962
1338,30248,Henry County,2022-09-30,2108.8281414661383
1464,30248,Henry County,2022-10-31,2081.5830410290127
1590,30248,Henry County,2022-11-30,2072.725663755213
1716,30248,Henry County,2022-12-31,2085.815652879602
1842,30248,Henry County,2023-01-31,2098.7632828888654
1968,30248,Henry County,2023-02-28,2114.3927821194966
2094,30248,Henry County,2023-03-31,2109.349030311497
2220,30248,Henry County,2023-04-30,2128.2480614462434
2346,30248,Henry County,2023-05-31,2142.822763993543
2472,30248,Henry County,2023-06-30,2149.181540928178
2598,30248,Henry County,2023-07-31,2117.9839022200567
2724,30248,Henry County,2023-08-31,2109.276508712592
2850,30248,Henry County,2023-09-30,2107.5959736886666
2976,30248,Henry County,2023-10-31,2126.348148148148
32,30252,Henry County,2021-11-30,1939.6603456403616
158,30252,Henry County,2021-12-31,1949.503847753496
284,30252,Henry County,2022-01-31,1969.4271789383672
410,30252,Henry County,2022-02-28,1961.1921282074195
536,30252,Henry County,2022-03-31,1968.5654704042904
662,30252,Henry County,2022-04-30,1963.2860703670387
788,30252,Henry County,2022-05-31,1965.1663632939856
914,30252,Henry County,2022-06-30,1970.2328359362832
1040,30252,Henry County,2022-07-31,2015.904257926577
1166,30252,Henry County,2022-08-31,2053.3190649864428
1292,30252,Henry County,2022-09-30,2072.781101936682
1418,30252,Henry County,2022-10-31,2053.7313312174147
1544,30252,Henry County,2022-11-30,2073.5400291573833
1670,30252,Henry County,2022-12-31,2085.1977791506024
1796,30252,Henry County,2023-01-31,2097.287718790713
1922,30252,Henry County,2023-02-28,2108.5141952736835
2048,30252,Henry County,2023-03-31,2131.174304284894
2174,30252,Henry County,2023-04-30,2149.6558456728703
2300,30252,Henry County,2023-05-31,2148.082543873036
2426,30252,Henry County,2023-06-30,2147.0368763358347
2552,30252,Henry County,2023-07-31,2117.257729005932
2678,30252,Henry County,2023-08-31,2091.2356199908827
2804,30252,Henry County,2023-09-30,2067.7435820491623
2930,30252,Henry County,2023-10-31,2067.8690476190477
22,30253,Henry County,2021-11-30,1877.5517046820048
148,30253,Henry County,2021-12-31,1855.866188945976
274,30253,Henry County,2022-01-31,1856.1741501398967
400,30253,Henry County,2022-02-28,1884.7695072714648
526,30253,Henry County,2022-03-31,1914.328450973105
652,30253,Henry County,2022-04-30,1922.768411861823
778,30253,Henry County,2022-05-31,1919.9385622833415
904,30253,Henry County,2022-06-30,1923.1540203023023
1030,30253,Henry County,2022-07-31,1962.5843027884807
1156,30253,Henry County,2022-08-31,1967.145085506967
1282,30253,Henry County,2022-09-30,1971.5246442629527
1408,30253,Henry County,2022-10-31,1953.065267645041
1534,30253,Henry County,2022-11-30,1974.7541757538409
1660,30253,Henry County,2022-12-31,2009.5290348957308
1786,30253,Henry County,2023-01-31,2034.0460035688852
1912,30253,Henry County,2023-02-28,2027.0001017015304
2038,30253,Henry County,2023-03-31,2013.6321253785952
2164,30253,Henry County,2023-04-30,2012.7408432872728
2290,30253,Henry County,2023-05-31,2015.9408884708023
2416,30253,Henry County,2023-06-30,2013.0481700991104
2542,30253,Henry County,2023-07-31,1980.2873938075504
2668,30253,Henry County,2023-08-31,1967.3406806534028
2794,30253,Henry County,2023-09-30,1948.4988020063097
2920,30253,Henry County,2023-10-31,1947.1505376344085
73,30260,Clayton County,2021-11-30,
199,30260,Clayton County,2021-12-31,
325,30260,Clayton County,2022-01-31,
451,30260,Clayton County,2022-02-28,
577,30260,Clayton County,2022-03-31,
703,30260,Clayton County,2022-04-30,
829,30260,Clayton County,2022-05-31,1555.2865097708702
955,30260,Clayton County,2022-06-30,1598.561982832924
1081,30260,Clayton County,2022-07-31,1702.342831318252
1207,30260,Clayton County,2022-08-31,1726.9659591885734
1333,30260,Clayton County,2022-09-30,1724.8984029112828
1459,30260,Clayton County,2022-10-31,1688.6843305736638
1585,30260,Clayton County,2022-11-30,1729.51922568052
1711,30260,Clayton County,2022-12-31,1742.3222658126028
1837,30260,Clayton County,2023-01-31,1758.661688039383
1963,30260,Clayton County,2023-02-28,1781.752617664697
2089,30260,Clayton County,2023-03-31,1806.372496125909
2215,30260,Clayton County,2023-04-30,1847.4610464978275
