,RegionName,CountyName,Date,Index
78,30248,Henry County,2021-11-30,281720.63735375664
215,30248,Henry County,2021-12-31,288744.58304451336
352,30248,Henry County,2022-01-31,296438.6970126023
489,30248,Henry County,2022-02-28,303769.29445390246
626,30248,Henry County,2022-03-31,310868.6159850525
763,30248,Henry County,2022-04-30,317549.9869696607
900,30248,Henry County,2022-05-31,324127.2280396747
1037,30248,Henry County,2022-06-30,329945.08539604215
1174,30248,Henry County,2022-07-31,333439.81452556606
1311,30248,Henry County,2022-08-31,334408.17437452776
1448,30248,Henry County,2022-09-30,333639.46503030875
1585,30248,Henry County,2022-10-31,332589.8700724245
1722,30248,Henry County,2022-11-30,331563.8019633328
1859,30248,Henry County,2022-12-31,330369.5149139907
1996,30248,Henry County,2023-01-31,329509.38196773356
2133,30248,Henry County,2023-02-28,329035.8994675078
2270,30248,Henry County,2023-03-31,328904.6855937403
2407,30248,Henry County,2023-04-30,328497.9581574917
2544,30248,Henry County,2023-05-31,328383.0998488068
2681,30248,Henry County,2023-06-30,328923.63432981394
2818,30248,Henry County,2023-07-31,329669.33692552184
2955,30248,Henry County,2023-08-31,330317.2757617336
3092,30248,Henry County,2023-09-30,330604.34513656533
3229,30248,Henry County,2023-10-31,330749.05190096254
32,30252,Henry County,2021-11-30,326404.13279992837
169,30252,Henry County,2021-12-31,333911.1719086937
306,30252,Henry County,2022-01-31,342698.4542041699
443,30252,Henry County,2022-02-28,351370.8384292742
580,30252,Henry County,2022-03-31,359975.22468766297
717,30252,Henry County,2022-04-30,367750.98843303166
854,30252,Henry County,2022-05-31,375064.2299909973
991,30252,Henry County,2022-06-30,380931.4239414979
1128,30252,Henry County,2022-07-31,384067.1089440776
1265,30252,Henry County,2022-08-31,384361.5794698132
1402,30252,Henry County,2022-09-30,382874.96000234457
1539,30252,Henry County,2022-10-31,381255.1092562031
1676,30252,Henry County,2022-11-30,379806.88111613767
1813,30252,Henry County,2022-12-31,378540.9638489382
1950,30252,Henry County,2023-01-31,378028.8479403283
2087,30252,Henry County,2023-02-28,378126.08492369746
2224,30252,Henry County,2023-03-31,378893.50875344145
2361,30252,Henry County,2023-04-30,379213.0952206524
2498,30252,Henry County,2023-05-31,380139.5265425967
2635,30252,Henry County,2023-06-30,381267.12221215107
2772,30252,Henry County,2023-07-31,382304.83900737955
2909,30252,Henry County,2023-08-31,382821.7841562284
3046,30252,Henry County,2023-09-30,382901.4360152547
3183,30252,Henry County,2023-10-31,382880.1334974501
22,30253,Henry County,2021-11-30,275295.8426273879
159,30253,Henry County,2021-12-31,282506.7679245908
296,30253,Henry County,2022-01-31,290596.43749325775
433,30253,Henry County,2022-02-28,298420.85362244264
570,30253,Henry County,2022-03-31,306102.66046943
707,30253,Henry County,2022-04-30,312997.1774341794
844,30253,Henry County,2022-05-31,319535.06048146775
981,30253,Henry County,2022-06-30,324933.1149179622
1118,30253,Henry County,2022-07-31,328058.5901346586
1255,30253,Henry County,2022-08-31,328911.3475274464
1392,30253,Henry County,2022-09-30,328330.9294555348
1529,30253,Henry County,2022-10-31,327303.5361739706
1666,30253,Henry County,2022-11-30,326103.89682415524
1803,30253,Henry County,2022-12-31,324618.97834705916
1940,30253,Henry County,2023-01-31,323928.5177834018
2077,30253,Henry County,2023-02-28,323693.17498576985
2214,30253,Henry County,2023-03-31,324242.7360680933
2351,30253,Henry County,2023-04-30,324435.2713849146
2488,30253,Henry County,2023-05-31,325113.83795193664
2625,30253,Henry County,2023-06-30,325961.20072188973
2762,30253,Henry County,2023-07-31,326867.5471222165
2899,30253,Henry County,2023-08-31,327433.9412970499
3036,30253,Henry County,2023-09-30,327930.87394693686
3173,30253,Henry County,2023-10-31,328173.8858614629
73,30260,Clayton County,2021-11-30,184106.5689479909
210,30260,Clayton County,2021-12-31,187651.68144514784
347,30260,Clayton County,2022-01-31,193330.90260069093
484,30260,Clayton County,2022-02-28,200184.79214918008
621,30260,Clayton County,2022-03-31,208092.87498645613
758,30260,Clayton County,2022-04-30,214717.5748853313
895,30260,Clayton County,2022-05-31,219794.7516311351
1032,30260,Clayton County,2022-06-30,223801.4840923952
1169,30260,Clayton County,2022-07-31,225888.1467254172
1306,30260,Clayton County,2022-08-31,226520.06992886777
1443,30260,Clayton County,2022-09-30,225805.43523894457
1580,30260,Clayton County,2022-10-31,224725.0586726019
1717,30260,Clayton County,2022-11-30,223654.5116387282
1854,30260,Clayton County,2022-12-31,222577.8851172996
1991,30260,Clayton County,2023-01-31,222033.6722721587
2128,30260,Clayton County,2023-02-28,222382.17094282075
2265,30260,Clayton County,2023-03-31,223615.86645744235
2402,30260,Clayton County,2023-04-30,224514.2430982066
2539,30260,Clayton County,2023-05-31,224959.22933388496
2676,30260,Clayton County,2023-06-30,225132.77760919204
2813,30260,Clayton County,2023-07-31,225778.16001700997
2950,30260,Clayton County,2023-08-31,227014.4860254371
3087,30260,Clayton County,2023-09-30,228139.9388163061
3224,30260,Clayton County,2023-10-31,228993.5329662657
122,30268,Fulton County,2021-11-30,280208.30083866935
259,30268,Fulton County,2021-12-31,285153.8256651007
396,30268,Fulton County,2022-01-31,292880.01583553926
533,30268,Fulton County,2022-02-28,301305.44702938915
670,30268,Fulton County,2022-03-31,309693.8684384039
807,30268,Fulton County,2022-04-30,316654.7847109491
944,30268,Fulton County,2022-05-31,321787.9919272613
1081,30268,Fulton County,2022-06-30,326235.54168913176
1218,30268,Fulton County,2022-07-31,328067.03754643264
1355,30268,Fulton County,2022-08-31,328790.9914072339
1492,30268,Fulton County,2022-09-30,327797.39745423774
1629,30268,Fulton County,2022-10-31,327064.2214502562
1766,30268,Fulton County,2022-11-30,325870.22995324974
1903,30268,Fulton County,2022-12-31,324348.5929544286
2040,30268,Fulton County,2023-01-31,322601.82731251145
2177,30268,Fulton County,2023-02-28,321625.86671126966
2314,30268,Fulton County,2023-03-31,322087.58248882677
2451,30268,Fulton County,2023-04-30,323084.7054498088
2588,30268,Fulton County,2023-05-31,324341.8130947724
2725,30268,Fulton County,2023-06-30,325508.7058245154
2862,30268,Fulton County,2023-07-31,326691.5648777864
2999,30268,Fulton County,2023-08-31,327804.7112840693
3136,30268,Fulton County,2023-09-30,328727.0458550602
3273,30268,Fulton County,2023-10-31,329703.33133547986
65,30269,Fayette County,2021-11-30,442469.6431902652
202,30269,Fayette County,2021-12-31,449079.7998044502
339,30269,Fayette County,2022-01-31,456397.44621544774
476,30269,Fayette County,2022-02-28,464025.64165265526
613,30269,Fayette County,2022-03-31,472031.7759468197
750,30269,Fayette County,2022-04-30,480056.6513683
887,30269,Fayette County,2022-05-31,486995.0432170104
1024,30269,Fayette County,2022-06-30,492844.48280966777
1161,30269,Fayette County,2022-07-31,496136.1821748901
1298,30269,Fayette County,2022-08-31,497575.1911297093
1435,30269,Fayette County,2022-09-30,497074.0501645195
1572,30269,Fayette County,2022-10-31,496064.4776638253
1709,30269,Fayette County,2022-11-30,495590.8019870526
1846,30269,Fayette County,2022-12-31,496122.7074254368
1983,30269,Fayette County,2023-01-31,496985.3409251603
2120,30269,Fayette County,2023-02-28,497767.4070924682
2257,30269,Fayette County,2023-03-31,500609.1418051756
2394,30269,Fayette County,2023-04-30,504998.9691946544
2531,30269,Fayette County,2023-05-31,510448.48021245893
2668,30269,Fayette County,2023-06-30,514317.47856413416
2805,30269,Fayette County,2023-07-31,517811.9476519618
2942,30269,Fayette County,2023-08-31,521347.0141036119
3079,30269,Fayette County,2023-09-30,525116.4580786052
3216,30269,Fayette County,2023-10-31,528669.0820884769
117,30273,Clayton County,2021-11-30,206012.03200387527
254,30273,Clayton County,2021-12-31,210292.25931630697
391,30273,Clayton County,2022-01-31,216792.65426761247
528,30273,Clayton County,2022-02-28,224015.6259066653
665,30273,Clayton County,2022-03-31,232022.43900605117
802,30273,Clayton County,2022-04-30,238775.97414818787
939,30273,Clayton County,2022-05-31,244442.28104022215
1076,30273,Clayton County,2022-06-30,248793.5359863101
1213,30273,Clayton County,2022-07-31,251181.0885347222
1350,30273,Clayton County,2022-08-31,251832.1325806733
1487,30273,Clayton County,2022-09-30,250845.1119114627
1624,30273,Clayton County,2022-10-31,249098.65712258543
1761,30273,Clayton County,2022-11-30,247330.51371504963
1898,30273,Clayton County,2022-12-31,245801.2043599932
2035,30273,Clayton County,2023-01-31,244972.57190023948
2172,30273,Clayton County,2023-02-28,245282.16554171423
2309,30273,Clayton County,2023-03-31,246557.32647892312
2446,30273,Clayton County,2023-04-30,247486.45978383464
2583,30273,Clayton County,2023-05-31,247950.4130657128
2720,30273,Clayton County,2023-06-30,248539.94813735297
2857,30273,Clayton County,2023-07-31,249574.8704973792
2994,30273,Clayton County,2023-08-31,250929.131698222
3131,30273,Clayton County,2023-09-30,251746.6469404309
3268,30273,Clayton County,2023-10-31,252639.5456703849
66,30274,Clayton County,2021-11-30,173666.58977497803
203,30274,Clayton County,2021-12-31,177086.05310478286
340,30274,Clayton County,2022-01-31,182951.0160334129
477,30274,Clayton County,2022-02-28,189846.4313152052
614,30274,Clayton County,2022-03-31,197524.65884113635
751,30274,Clayton County,2022-04-30,203487.16654321935
888,30274,Clayton County,2022-05-31,208050.88508740373
1025,30274,Clayton County,2022-06-30,211847.76820334603
1162,30274,Clayton County,2022-07-31,214130.7256508531
1299,30274,Clayton County,2022-08-31,214754.96564582048
1436,30274,Clayton County,2022-09-30,214289.20587601897
1573,30274,Clayton County,2022-10-31,213317.2661294126
1710,30274,Clayton County,2022-11-30,212446.93753585327
1847,30274,Clayton County,2022-12-31,211369.0722543043
1984,30274,Clayton County,2023-01-31,210627.3950344578
2121,30274,Clayton County,2023-02-28,210744.56272551068
2258,30274,Clayton County,2023-03-31,211340.52241564632
2395,30274,Clayton County,2023-04-30,212076.75019499692
2532,30274,Clayton County,2023-05-31,212586.3814839348
2669,30274,Clayton County,2023-06-30,213330.23451169432
2806,30274,Clayton County,2023-07-31,214394.40188184683
2943,30274,Clayton County,2023-08-31,215981.8472436052
3080,30274,Clayton County,2023-09-30,217547.4047666369
3217,30274,Clayton County,2023-10-31,218939.8464670356
9,30281,Henry County,2021-11-30,250576.7072291116
146,30281,Henry County,2021-12-31,256551.04429038288
283,30281,Henry County,2022-01-31,263784.01594320993
420,30281,Henry County,2022-02-28,271440.8862811386
557,30281,Henry County,2022-03-31,279019.0011915258
694,30281,Henry County,2022-04-30,285580.57922775013
831,30281,Henry County,2022-05-31,291360.1706831394
968,30281,Henry County,2022-06-30,296227.65554477257
1105,30281,Henry County,2022-07-31,299417.21415378404
1242,30281,Henry County,2022-08-31,300681.9184906014
1379,30281,Henry County,2022-09-30,300381.6131710016
1516,30281,Henry County,2022-10-31,299428.30992818635
1653,30281,Henry County,2022-11-30,298430.2365557304
1790,30281,Henry County,2022-12-31,297313.53889738844
1927,30281,Henry County,2023-01-31,296771.34987711604
2064,30281,Henry County,2023-02-28,296493.79746629513
2201,30281,Henry County,2023-03-31,297088.9532368052
2338,30281,Henry County,2023-04-30,297478.5458815571
2475,30281,Henry County,2023-05-31,298327.32925692963
2612,30281,Henry County,2023-06-30,299292.6228864668
2749,30281,Henry County,2023-07-31,300383.904065039
2886,30281,Henry County,2023-08-31,301172.6371102093
3023,30281,Henry County,2023-09-30,301709.1267526296
3160,30281,Henry County,2023-10-31,301961.90732454305
121,30288,Dekalb County,2021-11-30,186323.20373924772
258,30288,Dekalb County,2021-12-31,189324.5676033803
395,30288,Dekalb County,2022-01-31,193983.2006614839
532,30288,Dekalb County,2022-02-28,199341.49660340944
669,30288,Dekalb County,2022-03-31,205300.1270843148
806,30288,Dekalb County,2022-04-30,210404.311045549
943,30288,Dekalb County,2022-05-31,215071.708264483
1080,30288,Dekalb County,2022-06-30,218914.15605277507
1217,30288,Dekalb County,2022-07-31,220976.7366294175
1354,30288,Dekalb County,2022-08-31,221528.64135209503
1491,30288,Dekalb County,2022-09-30,220903.2663332913
1628,30288,Dekalb County,2022-10-31,220163.62145440755
1765,30288,Dekalb County,2022-11-30,219024.1675689655
1902,30288,Dekalb County,2022-12-31,217582.96911062175
2039,30288,Dekalb County,2023-01-31,215934.8919163829
2176,30288,Dekalb County,2023-02-28,215146.7414383795
2313,30288,Dekalb County,2023-03-31,215081.80787994177
2450,30288,Dekalb County,2023-04-30,215675.87959060736
2587,30288,Dekalb County,2023-05-31,216046.18185684647
2724,30288,Dekalb County,2023-06-30,216467.20436223177
2861,30288,Dekalb County,2023-07-31,216957.76157281213
2998,30288,Dekalb County,2023-08-31,217856.894350655
3135,30288,Dekalb County,2023-09-30,218575.77613456445
3272,30288,Dekalb County,2023-10-31,219103.52520653864
124,30290,Fayette County,2021-11-30,428154.7210527812
261,30290,Fayette County,2021-12-31,435141.2814989449
398,30290,Fayette County,2022-01-31,442466.07001398253
535,30290,Fayette County,2022-02-28,449457.8974544534
672,30290,Fayette County,2022-03-31,456661.6656687577
809,30290,Fayette County,2022-04-30,463914.7785486369
946,30290,Fayette County,2022-05-31,470243.85117239103
1083,30290,Fayette County,2022-06-30,475327.08097018715
1220,30290,Fayette County,2022-07-31,477398.7673237288
1357,30290,Fayette County,2022-08-31,477663.2334432819
1494,30290,Fayette County,2022-09-30,476386.63730445807
1631,30290,Fayette County,2022-10-31,475044.0999745208
1768,30290,Fayette County,2022-11-30,474052.4150820756
1905,30290,Fayette County,2022-12-31,473263.09243565315
2042,30290,Fayette County,2023-01-31,472614.5902971865
2179,30290,Fayette County,2023-02-28,472109.9906810373
2316,30290,Fayette County,2023-03-31,475753.375305315
2453,30290,Fayette County,2023-04-30,481346.3278880859
2590,30290,Fayette County,2023-05-31,489017.4640170148
2727,30290,Fayette County,2023-06-30,492468.9761989675
2864,30290,Fayette County,2023-07-31,494378.84343728266
3001,30290,Fayette County,2023-08-31,494641.9720059068
3138,30290,Fayette County,2023-09-30,495779.2305331434
3275,30290,Fayette County,2023-10-31,497292.1998035012
107,30291,Fulton County,2021-11-30,217802.54136647587
244,30291,Fulton County,2021-12-31,223437.9503662522
381,30291,Fulton County,2022-01-31,230576.9008359484
518,30291,Fulton County,2022-02-28,238320.2109745991
655,30291,Fulton County,2022-03-31,246465.81062765303
792,30291,Fulton County,2022-04-30,253447.0722357038
929,30291,Fulton County,2022-05-31,259472.36712864216
1066,30291,Fulton County,2022-06-30,264127.24155232345
1203,30291,Fulton County,2022-07-31,266764.8745649134
1340,30291,Fulton County,2022-08-31,267724.5496173571
1477,30291,Fulton County,2022-09-30,267413.5466128916
1614,30291,Fulton County,2022-10-31,266874.9926900793
1751,30291,Fulton County,2022-11-30,266203.31286910677
1888,30291,Fulton County,2022-12-31,265231.7204181729
2025,30291,Fulton County,2023-01-31,264039.03178112354
2162,30291,Fulton County,2023-02-28,263174.08217230625
2299,30291,Fulton County,2023-03-31,262842.8408781988
2436,30291,Fulton County,2023-04-30,262748.0837285269
2573,30291,Fulton County,2023-05-31,262159.1991348934
2710,30291,Fulton County,2023-06-30,261648.07657220148
2847,30291,Fulton County,2023-07-31,261291.44573863316
2984,30291,Fulton County,2023-08-31,261841.0133750405
3121,30291,Fulton County,2023-09-30,262127.20329112813
3258,30291,Fulton County,2023-10-31,262333.35415033187
55,30294,Henry County,2021-11-30,243046.3015756133
192,30294,Henry County,2021-12-31,248531.12338721263
329,30294,Henry County,2022-01-31,256025.20929672848
466,30294,Henry County,2022-02-28,264289.92185671447
603,30294,Henry County,2022-03-31,273222.2294781837
740,30294,Henry County,2022-04-30,280900.16128192487
877,30294,Henry County,2022-05-31,287726.084998759
1014,30294,Henry County,2022-06-30,293149.1111398581
1151,30294,Henry County,2022-07-31,296594.0265353726
1288,30294,Henry County,2022-08-31,298047.1602853217
1425,30294,Henry County,2022-09-30,297660.20081325865
1562,30294,Henry County,2022-10-31,296374.9489316656
1699,30294,Henry County,2022-11-30,294733.416014398
1836,30294,Henry County,2022-12-31,293241.542449547
1973,30294,Henry County,2023-01-31,292065.97274844436
2110,30294,Henry County,2023-02-28,291320.5193985803
2247,30294,Henry County,2023-03-31,291226.2213308676
2384,30294,Henry County,2023-04-30,291175.23047399573
2521,30294,Henry County,2023-05-31,291734.72132188623
2658,30294,Henry County,2023-06-30,292563.2880882132
2795,30294,Henry County,2023-07-31,293897.04630034947
2932,30294,Henry County,2023-08-31,295039.67743073707
3069,30294,Henry County,2023-09-30,295853.8850627654
3206,30294,Henry County,2023-10-31,296325.93824391306
92,30296,Clayton County,2021-11-30,203618.91030211985
229,30296,Clayton County,2021-12-31,207622.54566089532
366,30296,Clayton County,2022-01-31,214311.9179237083
503,30296,Clayton County,2022-02-28,222251.99547170356
640,30296,Clayton County,2022-03-31,231165.5760528824
777,30296,Clayton County,2022-04-30,238329.9636918675
914,30296,Clayton County,2022-05-31,243694.0590683148
1051,30296,Clayton County,2022-06-30,248004.7538560358
1188,30296,Clayton County,2022-07-31,250396.76195385467
1325,30296,Clayton County,2022-08-31,251249.1964554088
1462,30296,Clayton County,2022-09-30,250116.844088212
1599,30296,Clayton County,2022-10-31,248356.95724802456
1736,30296,Clayton County,2022-11-30,246184.6578855528
1873,30296,Clayton County,2022-12-31,244434.54312310656
2010,30296,Clayton County,2023-01-31,243310.147799797
2147,30296,Clayton County,2023-02-28,243530.9183198322
2284,30296,Clayton County,2023-03-31,244603.83003152977
2421,30296,Clayton County,2023-04-30,245588.4009955631
2558,30296,Clayton County,2023-05-31,246033.085300377
2695,30296,Clayton County,2023-06-30,246487.89065374507
2832,30296,Clayton County,2023-07-31,247270.1262532409
2969,30296,Clayton County,2023-08-31,248842.46904557533
3106,30296,Clayton County,2023-09-30,249975.42725069216
3243,30296,Clayton County,2023-10-31,250737.7761980743
100,30297,Clayton County,2021-11-30,143298.99694808287
237,30297,Clayton County,2021-12-31,145765.2119520051
374,30297,Clayton County,2022-01-31,150282.78234439358
511,30297,Clayton County,2022-02-28,155903.38518141807
648,30297,Clayton County,2022-03-31,162206.75866692097
785,30297,Clayton County,2022-04-30,167276.64093984046
922,30297,Clayton County,2022-05-31,171135.86235016273
1059,30297,Clayton County,2022-06-30,174229.90340977133
1196,30297,Clayton County,2022-07-31,176223.8891462473
1333,30297,Clayton County,2022-08-31,176260.32802380723
1470,30297,Clayton County,2022-09-30,174900.2961513639
1607,30297,Clayton County,2022-10-31,172812.91524697767
1744,30297,Clayton County,2022-11-30,171423.1770516082
1881,30297,Clayton County,2022-12-31,170265.56163294526
2018,30297,Clayton County,2023-01-31,169613.1317969129
2155,30297,Clayton County,2023-02-28,169797.7864942214
2292,30297,Clayton County,2023-03-31,170523.10400276064
2429,30297,Clayton County,2023-04-30,171376.65222002706
2566,30297,Clayton County,2023-05-31,171754.85538649277
2703,30297,Clayton County,2023-06-30,172227.2627967739
2840,30297,Clayton County,2023-07-31,173301.18992813848
2977,30297,Clayton County,2023-08-31,175108.63198389063
3114,30297,Clayton County,2023-09-30,176956.21426338886
3251,30297,Clayton County,2023-10-31,177728.89511382798
99,30305,Fulton County,2021-11-30,980903.8699309002
236,30305,Fulton County,2021-12-31,987955.5877662656
373,30305,Fulton County,2022-01-31,998423.5571891812
510,30305,Fulton County,2022-02-28,1012641.0018085636
647,30305,Fulton County,2022-03-31,1030303.3006102148
784,30305,Fulton County,2022-04-30,1046991.0908478224
921,30305,Fulton County,2022-05-31,1060162.7644656757
1058,30305,Fulton County,2022-06-30,1071160.5762093582
1195,30305,Fulton County,2022-07-31,1075716.3699487532
1332,30305,Fulton County,2022-08-31,1073932.4786621556
1469,30305,Fulton County,2022-09-30,1064134.3133289823
1606,30305,Fulton County,2022-10-31,1057290.788856077
1743,30305,Fulton County,2022-11-30,1053562.13302881
1880,30305,Fulton County,2022-12-31,1052723.752580377
2017,30305,Fulton County,2023-01-31,1049629.9837384722
2154,30305,Fulton County,2023-02-28,1048690.877869411
2291,30305,Fulton County,2023-03-31,1050968.0677245643
2428,30305,Fulton County,2023-04-30,1058364.3411933775
2565,30305,Fulton County,2023-05-31,1065941.7716310194
2702,30305,Fulton County,2023-06-30,1074461.8153293384
2839,30305,Fulton County,2023-07-31,1081982.4825470883
2976,30305,Fulton County,2023-08-31,1088647.5537362683
3113,30305,Fulton County,2023-09-30,1095664.0613177211
3250,30305,Fulton County,2023-10-31,1103741.164637511
94,30306,Fulton County,2021-11-30,877162.3742672215
231,30306,Fulton County,2021-12-31,881095.4598574974
368,30306,Fulton County,2022-01-31,889793.3932400658
505,30306,Fulton County,2022-02-28,903297.405375752
642,30306,Fulton County,2022-03-31,921512.4383346122
779,30306,Fulton County,2022-04-30,939160.583921771
916,30306,Fulton County,2022-05-31,954568.196199661
1053,30306,Fulton County,2022-06-30,967320.0765200242
1190,30306,Fulton County,2022-07-31,974267.1111198846
1327,30306,Fulton County,2022-08-31,974235.54630017
1464,30306,Fulton County,2022-09-30,966606.1715973264
1601,30306,Fulton County,2022-10-31,960165.6540123024
1738,30306,Fulton County,2022-11-30,955589.0284116364
1875,30306,Fulton County,2022-12-31,953056.2836009404
2012,30306,Fulton County,2023-01-31,948560.5070627744
2149,30306,Fulton County,2023-02-28,946336.2988499264
2286,30306,Fulton County,2023-03-31,947496.6860119706
2423,30306,Fulton County,2023-04-30,953774.2654041116
2560,30306,Fulton County,2023-05-31,960878.94371971
2697,30306,Fulton County,2023-06-30,967844.2990686628
2834,30306,Fulton County,2023-07-31,975399.3942688496
2971,30306,Fulton County,2023-08-31,983108.9066499626
3108,30306,Fulton County,2023-09-30,992632.272179962
3245,30306,Fulton County,2023-10-31,1001145.5712967446
112,30307,Dekalb County,2021-11-30,678347.7207819537
249,30307,Dekalb County,2021-12-31,682269.7769998348
386,30307,Dekalb County,2022-01-31,688556.8163033404
523,30307,Dekalb County,2022-02-28,696718.3309255434
660,30307,Dekalb County,2022-03-31,707448.018977217
797,30307,Dekalb County,2022-04-30,719090.3826219928
934,30307,Dekalb County,2022-05-31,729869.3968172712
1071,30307,Dekalb County,2022-06-30,738262.9966774067
1208,30307,Dekalb County,2022-07-31,741256.8318709742
1345,30307,Dekalb County,2022-08-31,740143.9201954621
1482,30307,Dekalb County,2022-09-30,734396.7167196384
1619,30307,Dekalb County,2022-10-31,730562.0842142735
1756,30307,Dekalb County,2022-11-30,727221.241915506
1893,30307,Dekalb County,2022-12-31,725560.4092500657
2030,30307,Dekalb County,2023-01-31,723028.292305592
2167,30307,Dekalb County,2023-02-28,721600.2672818694
2304,30307,Dekalb County,2023-03-31,722577.3307795638
2441,30307,Dekalb County,2023-04-30,725305.3030164583
2578,30307,Dekalb County,2023-05-31,729581.250235634
2715,30307,Dekalb County,2023-06-30,733646.7947100116
2852,30307,Dekalb County,2023-07-31,739280.621530129
2989,30307,Dekalb County,2023-08-31,746026.6541732004
3126,30307,Dekalb County,2023-09-30,754218.6288882475
3263,30307,Dekalb County,2023-10-31,762105.025268478
111,30308,Fulton County,2021-11-30,654223.6944761678
248,30308,Fulton County,2021-12-31,662365.6912094195
385,30308,Fulton County,2022-01-31,672902.9742109247
522,30308,Fulton County,2022-02-28,682544.6054401699
659,30308,Fulton County,2022-03-31,690748.1132921941
796,30308,Fulton County,2022-04-30,696842.0449740485
933,30308,Fulton County,2022-05-31,701690.5390067901
1070,30308,Fulton County,2022-06-30,705253.0280020899
1207,30308,Fulton County,2022-07-31,705668.2412973111
1344,30308,Fulton County,2022-08-31,703046.3086730046
1481,30308,Fulton County,2022-09-30,697566.7183776282
1618,30308,Fulton County,2022-10-31,692624.4825754926
1755,30308,Fulton County,2022-11-30,688683.434580078
1892,30308,Fulton County,2022-12-31,687038.5509394713
2029,30308,Fulton County,2023-01-31,684855.457408723
2166,30308,Fulton County,2023-02-28,682168.6998125586
2303,30308,Fulton County,2023-03-31,679335.6074957802
2440,30308,Fulton County,2023-04-30,677512.2294363631
2577,30308,Fulton County,2023-05-31,677787.9487882386
2714,30308,Fulton County,2023-06-30,678597.7809864938
2851,30308,Fulton County,2023-07-31,680776.1766080257
2988,30308,Fulton County,2023-08-31,682905.2107277812
3125,30308,Fulton County,2023-09-30,685544.1399602415
3262,30308,Fulton County,2023-10-31,688095.3899086727
98,30309,Fulton County,2021-11-30,822042.956865819
235,30309,Fulton County,2021-12-31,827663.8301390152
372,30309,Fulton County,2022-01-31,836488.7221753703
509,30309,Fulton County,2022-02-28,848696.154845261
646,30309,Fulton County,2022-03-31,863252.8192800359
783,30309,Fulton County,2022-04-30,877197.3727312349
920,30309,Fulton County,2022-05-31,889932.742142409
1057,30309,Fulton County,2022-06-30,900836.295770044
1194,30309,Fulton County,2022-07-31,906042.120329019
1331,30309,Fulton County,2022-08-31,904863.0489075314
1468,30309,Fulton County,2022-09-30,897157.0745297172
1605,30309,Fulton County,2022-10-31,890432.1460824138
1742,30309,Fulton County,2022-11-30,885569.8376166238
1879,30309,Fulton County,2022-12-31,883113.7685812796
2016,30309,Fulton County,2023-01-31,879321.7292142553
2153,30309,Fulton County,2023-02-28,876552.1845513947
2290,30309,Fulton County,2023-03-31,876555.9712088745
2427,30309,Fulton County,2023-04-30,880775.2310444555
2564,30309,Fulton County,2023-05-31,886281.7864720594
2701,30309,Fulton County,2023-06-30,891398.5060046073
2838,30309,Fulton County,2023-07-31,896407.1420009754
2975,30309,Fulton County,2023-08-31,901348.1682185922
3112,30309,Fulton County,2023-09-30,907473.8009559214
3249,30309,Fulton County,2023-10-31,913495.1679976052
89,30310,Fulton County,2021-11-30,274375.8784732751
226,30310,Fulton County,2021-12-31,275968.401474246
363,30310,Fulton County,2022-01-31,280761.9613040021
500,30310,Fulton County,2022-02-28,289357.93693307944
637,30310,Fulton County,2022-03-31,298953.07442764874
774,30310,Fulton County,2022-04-30,305986.5692429458
911,30310,Fulton County,2022-05-31,309626.8678237843
1048,30310,Fulton County,2022-06-30,312261.5719726921
1185,30310,Fulton County,2022-07-31,312344.8958698704
1322,30310,Fulton County,2022-08-31,310040.21732784435
1459,30310,Fulton County,2022-09-30,306188.34420526086
1596,30310,Fulton County,2022-10-31,303497.5049405382
1733,30310,Fulton County,2022-11-30,301759.4422669062
1870,30310,Fulton County,2022-12-31,300498.8507209404
2007,30310,Fulton County,2023-01-31,300277.80164350214
2144,30310,Fulton County,2023-02-28,300541.0330928515
2281,30310,Fulton County,2023-03-31,301023.2711081444
2418,30310,Fulton County,2023-04-30,300444.45643473155
2555,30310,Fulton County,2023-05-31,299314.7523152385
2692,30310,Fulton County,2023-06-30,297721.4939601583
2829,30310,Fulton County,2023-07-31,295584.95186691027
2966,30310,Fulton County,2023-08-31,293445.90769284806
3103,30310,Fulton County,2023-09-30,292086.3549121726
3240,30310,Fulton County,2023-10-31,292184.86850118777
77,30311,Fulton County,2021-11-30,236303.99163390673
214,30311,Fulton County,2021-12-31,238061.8468345649
351,30311,Fulton County,2022-01-31,244332.58937206923
488,30311,Fulton County,2022-02-28,254050.93125169436
625,30311,Fulton County,2022-03-31,264992.96901586605
762,30311,Fulton County,2022-04-30,273410.3484658333
899,30311,Fulton County,2022-05-31,278622.2389096808
1036,30311,Fulton County,2022-06-30,281966.1218898607
1173,30311,Fulton County,2022-07-31,282413.4236383264
1310,30311,Fulton County,2022-08-31,281107.36998660996
1447,30311,Fulton County,2022-09-30,278503.75399684784
1584,30311,Fulton County,2022-10-31,276599.4551782299
1721,30311,Fulton County,2022-11-30,274532.8719881255
1858,30311,Fulton County,2022-12-31,272246.18812488526
1995,30311,Fulton County,2023-01-31,270412.14540618984
2132,30311,Fulton County,2023-02-28,268921.62481073634
2269,30311,Fulton County,2023-03-31,269045.41252275667
2406,30311,Fulton County,2023-04-30,269541.3149350334
2543,30311,Fulton County,2023-05-31,270230.0248945484
2680,30311,Fulton County,2023-06-30,269927.43350749084
2817,30311,Fulton County,2023-07-31,269022.7528947086
2954,30311,Fulton County,2023-08-31,268805.1309229075
3091,30311,Fulton County,2023-09-30,268985.5451673484
